order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
ORD00003690,CUST000103,delivered,2017-10-05 06:46:00,2017-10-07 04:46:00,2017-10-12 04:46:00,2017-10-29 04:46:00,2017-10-24 06:46:00
ORD00003691,CUST000484,delivered,2017-10-05 09:19:00,2017-10-06 10:19:00,2017-10-09 10:19:00,2017-10-27 10:19:00,2017-10-24 09:19:00
ORD00003692,CUST004320,delivered,2017-10-05 12:24:00,2017-10-06 06:24:00,2017-10-08 06:24:00,2017-10-23 06:24:00,2017-10-22 12:24:00
ORD00003693,CUST004074,delivered,2017-10-05 13:33:00,2017-10-07 03:33:00,2017-10-12 03:33:00,2017-10-20 03:33:00,2017-10-25 13:33:00
ORD00003694,CUST001849,delivered,2017-10-05 14:01:00,2017-10-07 13:01:00,2017-10-14 13:01:00,2017-10-27 13:01:00,2017-11-09 14:01:00
ORD00003695,CUST001885,delivered,2017-10-05 16:20:00,2017-10-07 12:20:00,2017-10-10 12:20:00,2017-10-15 12:20:00,2017-11-06 16:20:00
ORD00003696,CUST003206,delivered,2017-10-05 17:41:00,2017-10-06 09:41:00,2017-10-11 09:41:00,2017-10-14 09:41:00,2017-11-01 17:41:00
ORD00003697,CUST002162,delivered,2017-10-05 18:29:00,2017-10-07 17:29:00,2017-10-12 17:29:00,2017-10-26 17:29:00,2017-11-05 18:29:00
ORD00003698,CUST001465,delivered,2017-10-06 00:36:00,2017-10-07 06:36:00,2017-10-11 06:36:00,2017-10-17 06:36:00,2017-11-10 00:36:00
ORD00003699,CUST000644,delivered,2017-10-06 02:28:00,2017-10-06 12:28:00,2017-10-10 12:28:00,2017-10-18 12:28:00,2017-10-26 02:28:00
ORD00003700,CUST003437,delivered,2017-10-06 03:36:00,2017-10-06 18:36:00,2017-10-13 18:36:00,2017-10-21 18:36:00,2017-11-12 03:36:00
ORD00003701,CUST004554,delivered,2017-10-06 06:11:00,2017-10-07 02:11:00,2017-10-08 02:11:00,2017-10-21 02:11:00,2017-11-05 06:11:00
ORD00003702,CUST000611,delivered,2017-10-06 06:15:00,2017-10-06 17:15:00,2017-10-07 17:15:00,2017-10-11 17:15:00,2017-10-29 06:15:00
ORD00003703,CUST004303,delivered,2017-10-06 06:19:00,2017-10-07 10:19:00,2017-10-09 10:19:00,2017-10-17 10:19:00,2017-10-24 06:19:00
ORD00003704,CUST001544,delivered,2017-10-06 06:30:00,2017-10-06 10:30:00,2017-10-07 10:30:00,2017-10-16 10:30:00,2017-11-07 06:30:00
ORD00003705,CUST003540,delivered,2017-10-06 06:56:00,2017-10-06 15:56:00,2017-10-07 15:56:00,2017-10-19 15:56:00,2017-10-28 06:56:00
ORD00003706,CUST001467,delivered,2017-10-06 10:32:00,2017-10-08 07:32:00,2017-10-10 07:32:00,2017-10-19 07:32:00,2017-11-13 10:32:00
ORD00003707,CUST000917,delivered,2017-10-06 10:39:00,2017-10-08 07:39:00,2017-10-11 07:39:00,2017-10-17 07:39:00,2017-11-12 10:39:00
ORD00003708,CUST001182,delivered,2017-10-06 11:08:00,2017-10-07 14:08:00,2017-10-09 14:08:00,2017-10-22 14:08:00,2017-10-21 11:08:00
ORD00003709,CUST002147,delivered,2017-10-06 12:43:00,2017-10-07 22:43:00,2017-10-12 22:43:00,2017-10-26 22:43:00,2017-10-21 12:43:00
ORD00003710,CUST002273,delivered,2017-10-06 16:34:00,2017-10-07 06:34:00,2017-10-09 06:34:00,2017-10-21 06:34:00,2017-10-30 16:34:00
ORD00003711,CUST000852,delivered,2017-10-06 18:12:00,2017-10-06 21:12:00,2017-10-09 21:12:00,2017-10-18 21:12:00,2017-10-24 18:12:00
ORD00003712,CUST004537,delivered,2017-10-06 18:27:00,2017-10-07 18:27:00,2017-10-10 18:27:00,2017-10-14 18:27:00,2017-11-08 18:27:00
ORD00003713,CUST000720,delivered,2017-10-06 23:37:00,2017-10-08 17:37:00,2017-10-11 17:37:00,2017-10-18 17:37:00,2017-10-24 23:37:00
ORD00003714,CUST004681,delivered,2017-10-07 00:26:00,2017-10-07 19:26:00,2017-10-09 19:26:00,2017-10-12 19:26:00,2017-10-19 00:26:00
ORD00003715,CUST002015,delivered,2017-10-07 08:01:00,2017-10-07 15:01:00,2017-10-11 15:01:00,2017-10-22 15:01:00,2017-10-25 08:01:00
ORD00003716,CUST003473,delivered,2017-10-07 10:09:00,2017-10-08 23:09:00,2017-10-11 23:09:00,2017-10-21 23:09:00,2017-11-04 10:09:00
ORD00003717,CUST003643,delivered,2017-10-07 10:31:00,2017-10-08 08:31:00,2017-10-12 08:31:00,2017-10-22 08:31:00,2017-10-22 10:31:00
ORD00003718,CUST003871,delivered,2017-10-07 11:28:00,2017-10-07 17:28:00,2017-10-13 17:28:00,2017-10-31 17:28:00,2017-11-03 11:28:00
ORD00003719,CUST000064,delivered,2017-10-07 12:27:00,2017-10-09 10:27:00,2017-10-12 10:27:00,2017-10-18 10:27:00,2017-11-13 12:27:00
ORD00003720,CUST004864,delivered,2017-10-07 13:44:00,2017-10-09 06:44:00,2017-10-16 06:44:00,2017-10-26 06:44:00,2017-10-29 13:44:00
ORD00003721,CUST000560,delivered,2017-10-07 17:27:00,2017-10-08 09:27:00,2017-10-13 09:27:00,2017-10-17 09:27:00,2017-11-14 17:27:00
ORD00003722,CUST001734,delivered,2017-10-07 18:34:00,2017-10-08 18:34:00,2017-10-09 18:34:00,2017-10-15 18:34:00,2017-11-05 18:34:00
ORD00003723,CUST000670,delivered,2017-10-07 18:50:00,2017-10-08 02:50:00,2017-10-09 02:50:00,2017-10-23 02:50:00,2017-10-25 18:50:00
ORD00003724,CUST003895,delivered,2017-10-07 20:37:00,2017-10-09 04:37:00,2017-10-15 04:37:00,2017-11-04 04:37:00,2017-10-22 20:37:00
ORD00003725,CUST001543,delivered,2017-10-07 22:34:00,2017-10-08 15:34:00,2017-10-14 15:34:00,2017-10-27 15:34:00,2017-10-26 22:34:00
ORD00003726,CUST001272,delivered,2017-10-08 00:31:00,2017-10-08 12:31:00,2017-10-13 12:31:00,2017-11-02 12:31:00,2017-11-15 00:31:00
ORD00003727,CUST002416,delivered,2017-10-08 00:39:00,2017-10-09 09:39:00,2017-10-13 09:39:00,2017-10-19 09:39:00,2017-10-26 00:39:00
ORD00003728,CUST002792,delivered,2017-10-08 00:52:00,2017-10-09 05:52:00,2017-10-15 05:52:00,2017-10-22 05:52:00,2017-10-28 00:52:00
ORD00003729,CUST004714,delivered,2017-10-08 02:15:00,2017-10-08 16:15:00,2017-10-14 16:15:00,2017-11-03 16:15:00,2017-11-06 02:15:00
ORD00003730,CUST003055,delivered,2017-10-08 02:18:00,2017-10-09 12:18:00,2017-10-13 12:18:00,2017-10-25 12:18:00,2017-11-11 02:18:00
ORD00003731,CUST002459,delivered,2017-10-08 03:04:00,2017-10-09 21:04:00,2017-10-14 21:04:00,2017-10-18 21:04:00,2017-10-29 03:04:00
ORD00003732,CUST003066,delivered,2017-10-08 06:59:00,2017-10-08 22:59:00,2017-10-15 22:59:00,2017-10-16 22:59:00,2017-10-19 06:59:00
ORD00003733,CUST001164,delivered,2017-10-08 07:45:00,2017-10-09 13:45:00,2017-10-12 13:45:00,2017-10-16 13:45:00,2017-10-26 07:45:00
ORD00003734,CUST004560,delivered,2017-10-08 10:03:00,2017-10-09 10:03:00,2017-10-15 10:03:00,2017-10-18 10:03:00,2017-11-12 10:03:00
ORD00003735,CUST002750,delivered,2017-10-08 11:17:00,2017-10-09 21:17:00,2017-10-11 21:17:00,2017-10-20 21:17:00,2017-11-02 11:17:00
ORD00003736,CUST001949,delivered,2017-10-08 13:03:00,2017-10-10 02:03:00,2017-10-12 02:03:00,2017-10-20 02:03:00,2017-10-19 13:03:00
ORD00003737,CUST000060,invoiced,2017-10-08 13:11:00,2017-10-09 11:11:00,,,2017-11-17 13:11:00
ORD00003738,CUST003103,delivered,2017-10-08 14:17:00,2017-10-09 20:17:00,2017-10-16 20:17:00,2017-11-03 20:17:00,2017-10-23 14:17:00
ORD00003739,CUST000333,delivered,2017-10-08 14:43:00,2017-10-09 07:43:00,2017-10-12 07:43:00,2017-10-19 07:43:00,2017-10-20 14:43:00
ORD00003740,CUST004172,delivered,2017-10-08 15:20:00,2017-10-08 17:20:00,2017-10-14 17:20:00,2017-10-31 17:20:00,2017-10-20 15:20:00
ORD00003741,CUST000190,delivered,2017-10-08 17:39:00,2017-10-09 02:39:00,2017-10-12 02:39:00,2017-10-25 02:39:00,2017-10-27 17:39:00
ORD00003742,CUST003561,delivered,2017-10-08 20:43:00,2017-10-09 12:43:00,2017-10-15 12:43:00,2017-10-31 12:43:00,2017-11-04 20:43:00
ORD00003743,CUST000296,delivered,2017-10-08 21:21:00,2017-10-10 14:21:00,2017-10-16 14:21:00,2017-10-29 14:21:00,2017-11-17 21:21:00
ORD00003744,CUST002549,delivered,2017-10-08 22:08:00,2017-10-09 09:08:00,2017-10-12 09:08:00,2017-10-19 09:08:00,2017-11-10 22:08:00
ORD00003745,CUST000177,delivered,2017-10-08 23:55:00,2017-10-09 03:55:00,2017-10-16 03:55:00,2017-10-19 03:55:00,2017-11-16 23:55:00
ORD00003746,CUST000800,delivered,2017-10-09 03:53:00,2017-10-09 21:53:00,2017-10-15 21:53:00,2017-10-29 21:53:00,2017-10-19 03:53:00
ORD00003747,CUST000806,delivered,2017-10-09 08:29:00,2017-10-10 12:29:00,2017-10-14 12:29:00,2017-11-02 12:29:00,2017-10-31 08:29:00
ORD00003748,CUST001743,delivered,2017-10-09 10:36:00,2017-10-09 18:36:00,2017-10-15 18:36:00,2017-10-16 18:36:00,2017-10-31 10:36:00
ORD00003749,CUST000215,delivered,2017-10-09 10:48:00,2017-10-11 01:48:00,2017-10-17 01:48:00,2017-10-31 01:48:00,2017-10-26 10:48:00
ORD00003750,CUST001880,delivered,2017-10-09 12:49:00,2017-10-11 12:49:00,2017-10-15 12:49:00,2017-10-25 12:49:00,2017-11-07 12:49:00
ORD00003751,CUST002701,delivered,2017-10-09 17:34:00,2017-10-10 00:34:00,2017-10-17 00:34:00,2017-10-22 00:34:00,2017-11-13 17:34:00
ORD00003752,CUST000597,delivered,2017-10-09 18:13:00,2017-10-09 23:13:00,2017-10-14 23:13:00,2017-10-30 23:13:00,2017-11-07 18:13:00
ORD00003753,CUST001718,delivered,2017-10-09 21:35:00,2017-10-11 18:35:00,2017-10-17 18:35:00,2017-10-19 18:35:00,2017-10-31 21:35:00
ORD00003754,CUST001356,delivered,2017-10-09 21:55:00,2017-10-10 19:55:00,2017-10-11 19:55:00,2017-10-25 19:55:00,2017-10-21 21:55:00
ORD00003755,CUST004224,delivered,2017-10-09 23:41:00,2017-10-10 17:41:00,2017-10-14 17:41:00,2017-10-17 17:41:00,2017-10-30 23:41:00
ORD00003756,CUST001293,delivered,2017-10-10 01:00:00,2017-10-11 15:00:00,2017-10-12 15:00:00,2017-10-16 15:00:00,2017-10-23 01:00:00
ORD00003757,CUST002599,delivered,2017-10-10 02:31:00,2017-10-10 13:31:00,2017-10-13 13:31:00,2017-10-14 13:31:00,2017-10-24 02:31:00
ORD00003758,CUST003438,delivered,2017-10-10 02:32:00,2017-10-12 01:32:00,2017-10-14 01:32:00,2017-10-17 01:32:00,2017-11-02 02:32:00
ORD00003759,CUST004715,delivered,2017-10-10 04:15:00,2017-10-10 07:15:00,2017-10-11 07:15:00,2017-10-20 07:15:00,2017-11-13 04:15:00
ORD00003760,CUST000142,delivered,2017-10-10 06:29:00,2017-10-10 10:29:00,2017-10-12 10:29:00,2017-10-28 10:29:00,2017-10-25 06:29:00
ORD00003761,CUST003217,delivered,2017-10-10 06:37:00,2017-10-11 18:37:00,2017-10-18 18:37:00,2017-11-07 18:37:00,2017-11-06 06:37:00
ORD00003762,CUST002840,delivered,2017-10-10 08:40:00,2017-10-11 11:40:00,2017-10-18 11:40:00,2017-11-04 11:40:00,2017-11-19 08:40:00
ORD00003763,CUST004341,delivered,2017-10-10 08:55:00,2017-10-10 23:55:00,2017-10-16 23:55:00,2017-10-21 23:55:00,2017-10-23 08:55:00
ORD00003764,CUST003514,delivered,2017-10-10 09:03:00,2017-10-10 21:03:00,2017-10-11 21:03:00,2017-10-29 21:03:00,2017-11-01 09:03:00
ORD00003765,CUST002751,delivered,2017-10-10 09:07:00,2017-10-10 15:07:00,2017-10-13 15:07:00,2017-11-02 15:07:00,2017-11-06 09:07:00
ORD00003766,CUST001715,delivered,2017-10-10 10:00:00,2017-10-11 05:00:00,2017-10-13 05:00:00,2017-10-25 05:00:00,2017-10-21 10:00:00
ORD00003767,CUST001136,delivered,2017-10-10 10:01:00,2017-10-11 16:01:00,2017-10-16 16:01:00,2017-10-29 16:01:00,2017-11-13 10:01:00
ORD00003768,CUST003722,delivered,2017-10-10 10:46:00,2017-10-11 11:46:00,2017-10-16 11:46:00,2017-11-05 11:46:00,2017-11-15 10:46:00
ORD00003769,CUST001910,delivered,2017-10-10 15:24:00,2017-10-12 08:24:00,2017-10-19 08:24:00,2017-11-03 08:24:00,2017-11-05 15:24:00
ORD00003770,CUST002248,delivered,2017-10-10 16:33:00,2017-10-11 09:33:00,2017-10-13 09:33:00,2017-10-15 09:33:00,2017-11-18 16:33:00
ORD00003771,CUST004517,delivered,2017-10-10 16:38:00,2017-10-10 20:38:00,2017-10-16 20:38:00,2017-10-19 20:38:00,2017-10-29 16:38:00
ORD00003772,CUST004103,delivered,2017-10-10 18:16:00,2017-10-11 00:16:00,2017-10-14 00:16:00,2017-10-23 00:16:00,2017-10-24 18:16:00
ORD00003773,CUST001549,delivered,2017-10-10 22:09:00,2017-10-11 15:09:00,2017-10-15 15:09:00,2017-10-16 15:09:00,2017-11-09 22:09:00
ORD00003774,CUST002640,delivered,2017-10-11 03:36:00,2017-10-12 10:36:00,2017-10-14 10:36:00,2017-10-30 10:36:00,2017-10-26 03:36:00
ORD00003775,CUST004767,delivered,2017-10-11 03:36:00,2017-10-11 19:36:00,2017-10-17 19:36:00,2017-11-04 19:36:00,2017-11-19 03:36:00
ORD00003776,CUST004512,delivered,2017-10-11 09:25:00,2017-10-12 13:25:00,2017-10-13 13:25:00,2017-10-25 13:25:00,2017-11-08 09:25:00
ORD00003777,CUST002832,delivered,2017-10-11 09:27:00,2017-10-12 09:27:00,2017-10-14 09:27:00,2017-10-31 09:27:00,2017-11-12 09:27:00
ORD00003778,CUST001007,delivered,2017-10-11 09:41:00,2017-10-12 06:41:00,2017-10-18 06:41:00,2017-11-07 06:41:00,2017-11-12 09:41:00
ORD00003779,CUST003222,delivered,2017-10-11 09:53:00,2017-10-13 00:53:00,2017-10-16 00:53:00,2017-10-31 00:53:00,2017-10-31 09:53:00
ORD00003780,CUST003063,delivered,2017-10-11 14:50:00,2017-10-13 09:50:00,2017-10-17 09:50:00,2017-10-31 09:50:00,2017-10-27 14:50:00
ORD00003781,CUST004524,delivered,2017-10-11 15:02:00,2017-10-12 23:02:00,2017-10-18 23:02:00,2017-11-07 23:02:00,2017-11-06 15:02:00
ORD00003782,CUST003053,delivered,2017-10-11 16:36:00,2017-10-12 03:36:00,2017-10-17 03:36:00,2017-10-25 03:36:00,2017-10-21 16:36:00
ORD00003783,CUST004430,delivered,2017-10-11 17:10:00,2017-10-12 15:10:00,2017-10-15 15:10:00,2017-10-31 15:10:00,2017-11-05 17:10:00
ORD00003784,CUST002320,delivered,2017-10-11 17:29:00,2017-10-13 06:29:00,2017-10-17 06:29:00,2017-11-06 06:29:00,2017-11-10 17:29:00
ORD00003785,CUST003540,delivered,2017-10-11 18:51:00,2017-10-13 05:51:00,2017-10-20 05:51:00,2017-10-27 05:51:00,2017-11-02 18:51:00
ORD00003786,CUST002367,delivered,2017-10-11 19:35:00,2017-10-13 00:35:00,2017-10-17 00:35:00,2017-10-18 00:35:00,2017-11-05 19:35:00
ORD00003787,CUST000527,shipped,2017-10-11 22:03:00,2017-10-12 18:03:00,,,2017-11-13 22:03:00
ORD00003788,CUST002808,delivered,2017-10-11 22:25:00,2017-10-13 15:25:00,2017-10-14 15:25:00,2017-10-16 15:25:00,2017-11-01 22:25:00
ORD00003789,CUST001196,delivered,2017-10-12 02:22:00,2017-10-13 16:22:00,2017-10-15 16:22:00,2017-11-04 16:22:00,2017-10-30 02:22:00
ORD00003790,CUST001754,delivered,2017-10-12 04:17:00,2017-10-14 03:17:00,2017-10-20 03:17:00,2017-11-07 03:17:00,2017-10-25 04:17:00
ORD00003791,CUST001673,delivered,2017-10-12 04:47:00,2017-10-13 01:47:00,2017-10-14 01:47:00,2017-10-23 01:47:00,2017-11-17 04:47:00
ORD00003792,CUST002029,delivered,2017-10-12 05:23:00,2017-10-12 20:23:00,2017-10-17 20:23:00,2017-10-19 20:23:00,2017-10-29 05:23:00
ORD00003793,CUST001655,delivered,2017-10-12 05:36:00,2017-10-13 03:36:00,2017-10-20 03:36:00,2017-11-03 03:36:00,2017-11-14 05:36:00
ORD00003794,CUST004550,delivered,2017-10-12 11:08:00,2017-10-12 13:08:00,2017-10-19 13:08:00,2017-10-24 13:08:00,2017-11-07 11:08:00
ORD00003795,CUST004842,delivered,2017-10-12 13:10:00,2017-10-13 12:10:00,2017-10-20 12:10:00,2017-11-07 12:10:00,2017-11-11 13:10:00
ORD00003796,CUST004042,delivered,2017-10-12 17:14:00,2017-10-13 20:14:00,2017-10-18 20:14:00,2017-10-31 20:14:00,2017-11-04 17:14:00
ORD00003797,CUST000848,delivered,2017-10-12 18:24:00,2017-10-14 16:24:00,2017-10-15 16:24:00,2017-11-04 16:24:00,2017-11-04 18:24:00
ORD00003798,CUST000868,delivered,2017-10-12 18:27:00,2017-10-13 08:27:00,2017-10-16 08:27:00,2017-10-26 08:27:00,2017-11-12 18:27:00
ORD00003799,CUST000774,delivered,2017-10-12 18:44:00,2017-10-14 00:44:00,2017-10-18 00:44:00,2017-10-19 00:44:00,2017-11-20 18:44:00
ORD00003800,CUST000543,delivered,2017-10-12 18:56:00,2017-10-14 02:56:00,2017-10-17 02:56:00,2017-10-20 02:56:00,2017-11-16 18:56:00
ORD00003801,CUST004418,delivered,2017-10-12 19:32:00,2017-10-13 06:32:00,2017-10-14 06:32:00,2017-10-16 06:32:00,2017-10-24 19:32:00
ORD00003802,CUST000786,delivered,2017-10-12 19:50:00,2017-10-14 04:50:00,2017-10-17 04:50:00,2017-10-22 04:50:00,2017-11-03 19:50:00
ORD00003803,CUST003306,delivered,2017-10-12 21:50:00,2017-10-13 08:50:00,2017-10-19 08:50:00,2017-10-24 08:50:00,2017-11-03 21:50:00
ORD00003804,CUST004636,delivered,2017-10-12 22:09:00,2017-10-13 18:09:00,2017-10-20 18:09:00,2017-10-30 18:09:00,2017-11-20 22:09:00
ORD00003805,CUST002884,delivered,2017-10-12 23:04:00,2017-10-13 06:04:00,2017-10-18 06:04:00,2017-10-19 06:04:00,2017-11-19 23:04:00
ORD00003806,CUST000449,delivered,2017-10-13 01:41:00,2017-10-13 10:41:00,2017-10-20 10:41:00,2017-10-29 10:41:00,2017-11-03 01:41:00
ORD00003807,CUST003311,delivered,2017-10-13 02:18:00,2017-10-14 16:18:00,2017-10-17 16:18:00,2017-10-19 16:18:00,2017-11-08 02:18:00
ORD00003808,CUST004586,delivered,2017-10-13 02:51:00,2017-10-14 01:51:00,2017-10-21 01:51:00,2017-11-10 01:51:00,2017-11-12 02:51:00
ORD00003809,CUST001906,delivered,2017-10-13 04:05:00,2017-10-13 19:05:00,2017-10-16 19:05:00,2017-10-29 19:05:00,2017-11-03 04:05:00
ORD00003810,CUST004560,delivered,2017-10-13 04:06:00,2017-10-13 20:06:00,2017-10-16 20:06:00,2017-10-22 20:06:00,2017-11-17 04:06:00
ORD00003811,CUST004410,delivered,2017-10-13 04:12:00,2017-10-13 22:12:00,2017-10-19 22:12:00,2017-10-27 22:12:00,2017-11-07 04:12:00
ORD00003812,CUST003252,delivered,2017-10-13 09:31:00,2017-10-14 15:31:00,2017-10-21 15:31:00,2017-11-09 15:31:00,2017-11-02 09:31:00
ORD00003813,CUST000385,delivered,2017-10-13 10:49:00,2017-10-13 13:49:00,2017-10-20 13:49:00,2017-11-04 13:49:00,2017-11-15 10:49:00
ORD00003814,CUST000295,delivered,2017-10-13 12:31:00,2017-10-14 15:31:00,2017-10-20 15:31:00,2017-11-01 15:31:00,2017-11-16 12:31:00
ORD00003815,CUST001239,delivered,2017-10-13 14:15:00,2017-10-14 11:15:00,2017-10-18 11:15:00,2017-10-26 11:15:00,2017-11-07 14:15:00
ORD00003816,CUST004858,delivered,2017-10-13 14:27:00,2017-10-14 07:27:00,2017-10-19 07:27:00,2017-10-31 07:27:00,2017-11-15 14:27:00
ORD00003817,CUST002817,delivered,2017-10-13 15:18:00,2017-10-15 15:18:00,2017-10-17 15:18:00,2017-10-28 15:18:00,2017-10-25 15:18:00
ORD00003818,CUST001099,delivered,2017-10-13 19:24:00,2017-10-14 06:24:00,2017-10-16 06:24:00,2017-10-27 06:24:00,2017-11-22 19:24:00
ORD00003819,CUST001738,delivered,2017-10-13 19:49:00,2017-10-15 19:49:00,2017-10-20 19:49:00,2017-10-30 19:49:00,2017-11-05 19:49:00
ORD00003820,CUST002190,delivered,2017-10-13 21:01:00,2017-10-15 03:01:00,2017-10-22 03:01:00,2017-11-10 03:01:00,2017-11-19 21:01:00
ORD00003821,CUST002766,delivered,2017-10-13 23:13:00,2017-10-15 16:13:00,2017-10-16 16:13:00,2017-10-19 16:13:00,2017-11-13 23:13:00
ORD00003822,CUST001223,delivered,2017-10-14 00:03:00,2017-10-15 08:03:00,2017-10-22 08:03:00,2017-11-02 08:03:00,2017-11-17 00:03:00
ORD00003823,CUST003243,delivered,2017-10-14 00:58:00,2017-10-14 11:58:00,2017-10-21 11:58:00,2017-10-27 11:58:00,2017-11-20 00:58:00
ORD00003824,CUST003900,delivered,2017-10-14 02:01:00,2017-10-15 09:01:00,2017-10-20 09:01:00,2017-10-26 09:01:00,2017-11-12 02:01:00
ORD00003825,CUST004324,delivered,2017-10-14 05:16:00,2017-10-14 23:16:00,2017-10-19 23:16:00,2017-11-02 23:16:00,2017-11-03 05:16:00
ORD00003826,CUST000411,delivered,2017-10-14 05:27:00,2017-10-14 16:27:00,2017-10-16 16:27:00,2017-11-05 16:27:00,2017-11-05 05:27:00
ORD00003827,CUST003000,delivered,2017-10-14 05:29:00,2017-10-15 13:29:00,2017-10-18 13:29:00,2017-11-06 13:29:00,2017-11-23 05:29:00
ORD00003828,CUST002946,delivered,2017-10-14 07:51:00,2017-10-15 20:51:00,2017-10-20 20:51:00,2017-10-22 20:51:00,2017-10-28 07:51:00
ORD00003829,CUST004787,delivered,2017-10-14 08:02:00,2017-10-14 12:02:00,2017-10-21 12:02:00,2017-10-29 12:02:00,2017-11-14 08:02:00
ORD00003830,CUST000878,delivered,2017-10-14 10:22:00,2017-10-15 20:22:00,2017-10-18 20:22:00,2017-10-27 20:22:00,2017-10-25 10:22:00
ORD00003831,CUST000787,delivered,2017-10-14 12:36:00,2017-10-15 17:36:00,2017-10-16 17:36:00,2017-10-18 17:36:00,2017-11-10 12:36:00
ORD00003832,CUST002110,delivered,2017-10-14 17:40:00,2017-10-15 10:40:00,2017-10-22 10:40:00,2017-10-25 10:40:00,2017-11-03 17:40:00
ORD00003833,CUST001987,delivered,2017-10-14 18:23:00,2017-10-16 07:23:00,2017-10-22 07:23:00,2017-10-25 07:23:00,2017-11-23 18:23:00
ORD00003834,CUST000879,delivered,2017-10-14 23:26:00,2017-10-15 08:26:00,2017-10-18 08:26:00,2017-10-23 08:26:00,2017-11-06 23:26:00
ORD00003835,CUST001608,delivered,2017-10-14 23:57:00,2017-10-16 12:57:00,2017-10-22 12:57:00,2017-11-02 12:57:00,2017-11-08 23:57:00
ORD00003836,CUST002404,delivered,2017-10-15 02:39:00,2017-10-15 23:39:00,2017-10-17 23:39:00,2017-11-04 23:39:00,2017-11-04 02:39:00
ORD00003837,CUST000071,delivered,2017-10-15 04:05:00,2017-10-15 09:05:00,2017-10-21 09:05:00,2017-10-28 09:05:00,2017-11-15 04:05:00
ORD00003838,CUST002311,delivered,2017-10-15 12:06:00,2017-10-17 03:06:00,2017-10-24 03:06:00,2017-11-09 03:06:00,2017-11-06 12:06:00
ORD00003839,CUST004402,delivered,2017-10-15 12:48:00,2017-10-17 10:48:00,2017-10-19 10:48:00,2017-10-30 10:48:00,2017-10-30 12:48:00
ORD00003840,CUST003296,delivered,2017-10-15 13:25:00,2017-10-17 05:25:00,2017-10-20 05:25:00,2017-11-03 05:25:00,2017-10-27 13:25:00
ORD00003841,CUST000762,delivered,2017-10-15 14:41:00,2017-10-16 10:41:00,2017-10-18 10:41:00,2017-11-01 10:41:00,2017-11-17 14:41:00
ORD00003842,CUST004684,delivered,2017-10-15 19:53:00,2017-10-16 06:53:00,2017-10-17 06:53:00,2017-10-26 06:53:00,2017-10-26 19:53:00
ORD00003843,CUST002122,delivered,2017-10-15 20:40:00,2017-10-17 05:40:00,2017-10-20 05:40:00,2017-10-25 05:40:00,2017-10-25 20:40:00
ORD00003844,CUST003583,delivered,2017-10-15 22:06:00,2017-10-17 00:06:00,2017-10-24 00:06:00,2017-11-01 00:06:00,2017-10-31 22:06:00
ORD00003845,CUST004198,delivered,2017-10-15 22:18:00,2017-10-16 15:18:00,2017-10-20 15:18:00,2017-10-23 15:18:00,2017-10-27 22:18:00
ORD00003846,CUST001630,delivered,2017-10-15 22:31:00,2017-10-17 08:31:00,2017-10-22 08:31:00,2017-11-07 08:31:00,2017-11-10 22:31:00
ORD00003847,CUST004289,delivered,2017-10-15 22:54:00,2017-10-17 06:54:00,2017-10-19 06:54:00,2017-11-03 06:54:00,2017-10-29 22:54:00
ORD00003848,CUST001086,delivered,2017-10-16 00:19:00,2017-10-17 10:19:00,2017-10-19 10:19:00,2017-11-01 10:19:00,2017-11-23 00:19:00
ORD00003849,CUST002458,delivered,2017-10-16 04:43:00,2017-10-17 03:43:00,2017-10-22 03:43:00,2017-10-29 03:43:00,2017-11-16 04:43:00
ORD00003850,CUST004396,delivered,2017-10-16 05:34:00,2017-10-16 19:34:00,2017-10-22 19:34:00,2017-11-08 19:34:00,2017-10-27 05:34:00
ORD00003851,CUST003267,delivered,2017-10-16 06:45:00,2017-10-17 01:45:00,2017-10-18 01:45:00,2017-11-07 01:45:00,2017-10-28 06:45:00
ORD00003852,CUST000454,delivered,2017-10-16 07:05:00,2017-10-17 14:05:00,2017-10-18 14:05:00,2017-10-31 14:05:00,2017-10-27 07:05:00
ORD00003853,CUST002622,delivered,2017-10-16 08:35:00,2017-10-17 00:35:00,2017-10-19 00:35:00,2017-10-27 00:35:00,2017-10-27 08:35:00
ORD00003854,CUST000619,delivered,2017-10-16 11:04:00,2017-10-17 20:04:00,2017-10-24 20:04:00,2017-11-05 20:04:00,2017-11-04 11:04:00
ORD00003855,CUST000637,delivered,2017-10-16 12:10:00,2017-10-17 07:10:00,2017-10-18 07:10:00,2017-11-04 07:10:00,2017-11-15 12:10:00
ORD00003856,CUST002349,delivered,2017-10-16 12:47:00,2017-10-17 08:47:00,2017-10-19 08:47:00,2017-11-02 08:47:00,2017-11-15 12:47:00
ORD00003857,CUST004875,delivered,2017-10-16 14:11:00,2017-10-17 18:11:00,2017-10-18 18:11:00,2017-10-24 18:11:00,2017-11-16 14:11:00
ORD00003858,CUST003037,delivered,2017-10-16 16:41:00,2017-10-16 18:41:00,2017-10-22 18:41:00,2017-11-11 18:41:00,2017-11-24 16:41:00
ORD00003859,CUST002250,delivered,2017-10-16 18:27:00,2017-10-17 07:27:00,2017-10-18 07:27:00,2017-10-26 07:27:00,2017-11-10 18:27:00
