customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
CUST002515,UNIQ002515,49856,uberlandia,MG
CUST002516,UNIQ002516,84350,zona sul,MT
CUST002517,UNIQ002517,27295,campinas,SP
CUST002518,UNIQ002518,50172,duque de caxias,RJ
CUST002519,UNIQ002519,32509,porto alegre,RS
CUST002520,UNIQ002520,44079,cascavel,PR
CUST002521,UNIQ002521,39724,canoas,RS
CUST002522,UNIQ002522,73470,santo andre,SP
CUST002523,UNIQ002523,58745,sao bernardo do campo,SP
CUST002524,UNIQ002524,47767,sao bernardo do campo,SP
CUST002525,UNIQ002525,16202,feira de santana,BA
CUST002526,UNIQ002526,29443,santo andre,SP
CUST002527,UNIQ002527,56284,campinas,SP
CUST002528,UNIQ002528,47274,zona sul,RN
CUST002529,UNIQ002529,69759,campinas,SP
CUST002530,UNIQ002530,31805,zona sul,DF
CUST002531,UNIQ002531,91085,porto alegre,RS
CUST002532,UNIQ002532,31075,camaçari,BA
CUST002533,UNIQ002533,80165,guarulhos,SP
CUST002534,UNIQ002534,47387,sao paulo,SP
CUST002535,UNIQ002535,33891,cascavel,PR
CUST002536,UNIQ002536,32984,feira de santana,BA
CUST002537,UNIQ002537,97340,curitiba,PR
CUST002538,UNIQ002538,30117,guarulhos,SP
CUST002539,UNIQ002539,31135,ponta grossa,PR
CUST002540,UNIQ002540,41182,criciuma,SC
CUST002541,UNIQ002541,25324,betim,MG
CUST002542,UNIQ002542,15393,florianopolis,SC
CUST002543,UNIQ002543,51500,goiania,GO
CUST002544,UNIQ002544,85304,uberlandia,MG
CUST002545,UNIQ002545,26577,sao bernardo do campo,SP
CUST002546,UNIQ002546,67788,sao goncalo,RJ
CUST002547,UNIQ002547,44132,campinas,SP
CUST002548,UNIQ002548,58453,santo andre,SP
CUST002549,UNIQ002549,34182,campinas,SP
CUST002550,UNIQ002550,36890,guarulhos,SP
CUST002551,UNIQ002551,83726,guarulhos,SP
CUST002552,UNIQ002552,14546,sao paulo,SP
CUST002553,UNIQ002553,97235,feira de santana,BA
CUST002554,UNIQ002554,51542,interior,PB
CUST002555,UNIQ002555,55068,sao paulo,SP
CUST002556,UNIQ002556,29391,zona norte,RN
CUST002557,UNIQ002557,58878,niteroi,RJ
CUST002558,UNIQ002558,68776,sao bernardo do campo,SP
CUST002559,UNIQ002559,80761,campinas,SP
CUST002560,UNIQ002560,31311,duque de caxias,RJ
CUST002561,UNIQ002561,79945,joinville,SC
CUST002562,UNIQ002562,49526,santa maria,RS
CUST002563,UNIQ002563,25923,guarulhos,SP
CUST002564,UNIQ002564,13266,guarulhos,SP
CUST002565,UNIQ002565,63026,santo andre,SP
CUST002566,UNIQ002566,75459,santo andre,SP
CUST002567,UNIQ002567,29055,sao bernardo do campo,SP
CUST002568,UNIQ002568,70036,guarulhos,SP
CUST002569,UNIQ002569,51971,vitoria da conquista,BA
CUST002570,UNIQ002570,30454,zona sul,MS
CUST002571,UNIQ002571,10562,guarulhos,SP
CUST002572,UNIQ002572,81584,centro,ES
CUST002573,UNIQ002573,76507,santo andre,SP
CUST002574,UNIQ002574,53421,duque de caxias,RJ
CUST002575,UNIQ002575,94835,sao paulo,SP
CUST002576,UNIQ002576,48739,juiz de fora,MG
CUST002577,UNIQ002577,72116,zona sul,PA
CUST002578,UNIQ002578,47988,uberlandia,MG
CUST002579,UNIQ002579,85199,guarulhos,SP
CUST002580,UNIQ002580,97410,contagem,MG
CUST002581,UNIQ002581,29278,santo andre,SP
CUST002582,UNIQ002582,84086,fortaleza,CE
CUST002583,UNIQ002583,67947,sao goncalo,RJ
CUST002584,UNIQ002584,54392,niteroi,RJ
CUST002585,UNIQ002585,24721,uberlandia,MG
CUST002586,UNIQ002586,72781,belo horizonte,MG
CUST002587,UNIQ002587,15253,guarulhos,SP
CUST002588,UNIQ002588,28274,santa maria,RS
CUST002589,UNIQ002589,98867,sao bernardo do campo,SP
CUST002590,UNIQ002590,82215,cascavel,PR
CUST002591,UNIQ002591,25319,camaçari,BA
CUST002592,UNIQ002592,50380,vitoria da conquista,BA
CUST002593,UNIQ002593,13250,uberlandia,MG
CUST002594,UNIQ002594,62642,niteroi,RJ
CUST002595,UNIQ002595,90939,guarulhos,SP
CUST002596,UNIQ002596,38883,joinville,SC
CUST002597,UNIQ002597,68454,santo andre,SP
CUST002598,UNIQ002598,56844,sao goncalo,RJ
CUST002599,UNIQ002599,22121,campinas,SP
CUST002600,UNIQ002600,52777,santo andre,SP
CUST002601,UNIQ002601,17213,betim,MG
CUST002602,UNIQ002602,89711,guarulhos,SP
CUST002603,UNIQ002603,94058,maringa,PR
CUST002604,UNIQ002604,35578,santo andre,SP
CUST002605,UNIQ002605,86471,santo andre,SP
CUST002606,UNIQ002606,79000,duque de caxias,RJ
CUST002607,UNIQ002607,39116,campinas,SP
CUST002608,UNIQ002608,46428,guarulhos,SP
CUST002609,UNIQ002609,35652,caxias do sul,RS
CUST002610,UNIQ002610,12955,campinas,SP
CUST002611,UNIQ002611,20956,itabuna,BA
CUST002612,UNIQ002612,80570,santo andre,SP
CUST002613,UNIQ002613,68387,campinas,SP
CUST002614,UNIQ002614,98744,cascavel,PR
CUST002615,UNIQ002615,98022,sao paulo,SP
CUST002616,UNIQ002616,21452,sao bernardo do campo,SP
CUST002617,UNIQ002617,77081,sao paulo,SP
CUST002618,UNIQ002618,61697,sao paulo,SP
CUST002619,UNIQ002619,35486,goiania,GO
CUST002620,UNIQ002620,74286,sao paulo,SP
CUST002621,UNIQ002621,51649,sao jose,SC
CUST002622,UNIQ002622,89058,caucaia,CE
CUST002623,UNIQ002623,89308,niteroi,RJ
CUST002624,UNIQ002624,77050,capital,ES
CUST002625,UNIQ002625,17346,campinas,SP
CUST002626,UNIQ002626,97394,capital,AL
CUST002627,UNIQ002627,57325,campinas,SP
CUST002628,UNIQ002628,62108,santa maria,RS
CUST002629,UNIQ002629,29391,duque de caxias,RJ
CUST002630,UNIQ002630,66051,guarulhos,SP
CUST002631,UNIQ002631,58448,belo horizonte,MG
CUST002632,UNIQ002632,60608,santa maria,RS
CUST002633,UNIQ002633,58867,sao bernardo do campo,SP
CUST002634,UNIQ002634,11597,santo andre,SP
CUST002635,UNIQ002635,47309,ponta grossa,PR
CUST002636,UNIQ002636,55209,porto alegre,RS
CUST002637,UNIQ002637,56052,capital,MA
CUST002638,UNIQ002638,50381,cascavel,PR
CUST002639,UNIQ002639,68402,centro,RN
CUST002640,UNIQ002640,83535,canoas,RS
CUST002641,UNIQ002641,21481,sao paulo,SP
CUST002642,UNIQ002642,38271,sao paulo,SP
CUST002643,UNIQ002643,68224,criciuma,SC
CUST002644,UNIQ002644,64474,contagem,MG
CUST002645,UNIQ002645,67999,sao bernardo do campo,SP
CUST002646,UNIQ002646,47831,guarulhos,SP
CUST002647,UNIQ002647,31468,capital,RN
CUST002648,UNIQ002648,65552,sao goncalo,RJ
CUST002649,UNIQ002649,64289,duque de caxias,RJ
CUST002650,UNIQ002650,28293,niteroi,RJ
CUST002651,UNIQ002651,86962,sao paulo,SP
CUST002652,UNIQ002652,88372,sao paulo,SP
CUST002653,UNIQ002653,21282,sao bernardo do campo,SP
CUST002654,UNIQ002654,28827,campinas,SP
CUST002655,UNIQ002655,37234,joinville,SC
CUST002656,UNIQ002656,49745,niteroi,RJ
CUST002657,UNIQ002657,72208,itabuna,BA
CUST002658,UNIQ002658,78852,luziania,GO
CUST002659,UNIQ002659,53963,guarulhos,SP
CUST002660,UNIQ002660,18665,contagem,MG
CUST002661,UNIQ002661,87421,nova iguacu,RJ
CUST002662,UNIQ002662,59253,petrolina,PE
CUST002663,UNIQ002663,21593,sao paulo,SP
CUST002664,UNIQ002664,10867,pelotas,RS
CUST002665,UNIQ002665,63668,juiz de fora,MG
CUST002666,UNIQ002666,93729,santo andre,SP
CUST002667,UNIQ002667,45825,sao bernardo do campo,SP
CUST002668,UNIQ002668,64331,uberlandia,MG
CUST002669,UNIQ002669,32923,londrina,PR
CUST002670,UNIQ002670,82851,guarulhos,SP
CUST002671,UNIQ002671,70570,belo horizonte,MG
CUST002672,UNIQ002672,84437,sao paulo,SP
CUST002673,UNIQ002673,27947,curitiba,PR
CUST002674,UNIQ002674,36117,santo andre,SP
CUST002675,UNIQ002675,34380,maracanau,CE
CUST002676,UNIQ002676,60039,santo andre,SP
CUST002677,UNIQ002677,47940,sao bernardo do campo,SP
CUST002678,UNIQ002678,82596,santo andre,SP
CUST002679,UNIQ002679,74302,sao paulo,SP
CUST002680,UNIQ002680,15535,rio de janeiro,RJ
CUST002681,UNIQ002681,49582,campinas,SP
CUST002682,UNIQ002682,86704,salvador,BA
CUST002683,UNIQ002683,49834,santo andre,SP
CUST002684,UNIQ002684,74762,santo andre,SP
CUST002685,UNIQ002685,83306,guarulhos,SP
CUST002686,UNIQ002686,70745,sao bernardo do campo,SP
CUST002687,UNIQ002687,39428,sao paulo,SP
CUST002688,UNIQ002688,13517,sao bernardo do campo,SP
CUST002689,UNIQ002689,10320,rio de janeiro,RJ
CUST002690,UNIQ002690,30188,campinas,SP
CUST002691,UNIQ002691,44429,niteroi,RJ
CUST002692,UNIQ002692,49343,betim,MG
CUST002693,UNIQ002693,93958,santo andre,SP
CUST002694,UNIQ002694,93435,nova iguacu,RJ
CUST002695,UNIQ002695,71936,capital,AL
CUST002696,UNIQ002696,26276,rio de janeiro,RJ
CUST002697,UNIQ002697,95696,pelotas,RS
CUST002698,UNIQ002698,97282,sao bernardo do campo,SP
CUST002699,UNIQ002699,47707,criciuma,SC
CUST002700,UNIQ002700,64677,florianopolis,SC
CUST002701,UNIQ002701,33510,niteroi,RJ
CUST002702,UNIQ002702,74472,zona sul,PA
CUST002703,UNIQ002703,94513,sao paulo,SP
CUST002704,UNIQ002704,42079,campinas,SP
CUST002705,UNIQ002705,13728,criciuma,SC
CUST002706,UNIQ002706,25644,feira de santana,BA
CUST002707,UNIQ002707,46335,santo andre,SP
CUST002708,UNIQ002708,74625,sao paulo,SP
CUST002709,UNIQ002709,18745,guarulhos,SP
CUST002710,UNIQ002710,88497,campinas,SP
CUST002711,UNIQ002711,57416,criciuma,SC
CUST002712,UNIQ002712,86161,niteroi,RJ
CUST002713,UNIQ002713,72978,sao bernardo do campo,SP
CUST002714,UNIQ002714,84130,santo andre,SP
CUST002715,UNIQ002715,67156,sao bernardo do campo,SP
CUST002716,UNIQ002716,43804,guarulhos,SP
CUST002717,UNIQ002717,92312,juiz de fora,MG
CUST002718,UNIQ002718,99903,interior,PI
CUST002719,UNIQ002719,72395,goiania,GO
CUST002720,UNIQ002720,25674,sao bernardo do campo,SP
CUST002721,UNIQ002721,58916,juazeiro do norte,CE
CUST002722,UNIQ002722,77177,florianopolis,SC
CUST002723,UNIQ002723,85400,florianopolis,SC
CUST002724,UNIQ002724,12299,duque de caxias,RJ
CUST002725,UNIQ002725,44018,campinas,SP
CUST002726,UNIQ002726,31344,sao paulo,SP
CUST002727,UNIQ002727,86238,guarulhos,SP
CUST002728,UNIQ002728,17669,sao bernardo do campo,SP
CUST002729,UNIQ002729,29154,sao bernardo do campo,SP
CUST002730,UNIQ002730,51901,sao goncalo,RJ
CUST002731,UNIQ002731,70429,ponta grossa,PR
CUST002732,UNIQ002732,27759,nova iguacu,RJ
CUST002733,UNIQ002733,56843,sao paulo,SP
CUST002734,UNIQ002734,31405,zona sul,RN
CUST002735,UNIQ002735,16932,zona norte,PB
CUST002736,UNIQ002736,45739,sao jose,SC
CUST002737,UNIQ002737,57338,interior,DF
CUST002738,UNIQ002738,64986,nova iguacu,RJ
CUST002739,UNIQ002739,93394,centro,AL
CUST002740,UNIQ002740,56659,santo andre,SP
CUST002741,UNIQ002741,16385,santo andre,SP
CUST002742,UNIQ002742,47992,campinas,SP
CUST002743,UNIQ002743,48228,sao bernardo do campo,SP
CUST002744,UNIQ002744,79417,santo andre,SP
CUST002745,UNIQ002745,93747,belo horizonte,MG
CUST002746,UNIQ002746,20069,criciuma,SC
CUST002747,UNIQ002747,77353,contagem,MG
CUST002748,UNIQ002748,35403,campinas,SP
CUST002749,UNIQ002749,92317,salvador,BA
CUST002750,UNIQ002750,34018,belo horizonte,MG
CUST002751,UNIQ002751,22387,guarulhos,SP
CUST002752,UNIQ002752,88480,caxias do sul,RS
CUST002753,UNIQ002753,31906,santo andre,SP
CUST002754,UNIQ002754,81265,campinas,SP
CUST002755,UNIQ002755,52284,zona norte,ES
CUST002756,UNIQ002756,51446,guarulhos,SP
CUST002757,UNIQ002757,99780,nova iguacu,RJ
CUST002758,UNIQ002758,49462,fortaleza,CE
CUST002759,UNIQ002759,45580,porto alegre,RS
CUST002760,UNIQ002760,99842,sao paulo,SP
CUST002761,UNIQ002761,57516,guarulhos,SP
CUST002762,UNIQ002762,22561,santo andre,SP
CUST002763,UNIQ002763,80047,contagem,MG
CUST002764,UNIQ002764,86027,nova iguacu,RJ
CUST002765,UNIQ002765,56088,sao paulo,SP
CUST002766,UNIQ002766,28837,interior,RN
CUST002767,UNIQ002767,11690,rio de janeiro,RJ
CUST002768,UNIQ002768,27950,campinas,SP
CUST002769,UNIQ002769,77917,duque de caxias,RJ
CUST002770,UNIQ002770,46885,canoas,RS
CUST002771,UNIQ002771,58891,sao bernardo do campo,SP
CUST002772,UNIQ002772,73556,sao bernardo do campo,SP
CUST002773,UNIQ002773,64000,itabuna,BA
CUST002774,UNIQ002774,54605,duque de caxias,RJ
CUST002775,UNIQ002775,31368,rio de janeiro,RJ
CUST002776,UNIQ002776,23424,rio de janeiro,RJ
CUST002777,UNIQ002777,38557,sao paulo,SP
CUST002778,UNIQ002778,30257,guarulhos,SP
CUST002779,UNIQ002779,75979,sao goncalo,RJ
CUST002780,UNIQ002780,38981,sao paulo,SP
CUST002781,UNIQ002781,34696,sao bernardo do campo,SP
CUST002782,UNIQ002782,83224,luziania,GO
CUST002783,UNIQ002783,90403,zona sul,AM
CUST002784,UNIQ002784,78898,sao jose,SC
CUST002785,UNIQ002785,79742,goiania,GO
CUST002786,UNIQ002786,82235,guarulhos,SP
CUST002787,UNIQ002787,24937,zona norte,AL
CUST002788,UNIQ002788,64702,santo andre,SP
CUST002789,UNIQ002789,70357,capital,RN
CUST002790,UNIQ002790,20013,centro,DF
CUST002791,UNIQ002791,25278,londrina,PR
CUST002792,UNIQ002792,27200,centro,AM
CUST002793,UNIQ002793,12277,betim,MG
CUST002794,UNIQ002794,72851,campinas,SP
CUST002795,UNIQ002795,55640,duque de caxias,RJ
CUST002796,UNIQ002796,50838,uberlandia,MG
CUST002797,UNIQ002797,57522,campinas,SP
CUST002798,UNIQ002798,28220,contagem,MG
CUST002799,UNIQ002799,67925,zona sul,AM
CUST002800,UNIQ002800,88335,guarulhos,SP
CUST002801,UNIQ002801,78566,sao jose,SC
CUST002802,UNIQ002802,54832,interior,ES
CUST002803,UNIQ002803,32571,capital,PB
CUST002804,UNIQ002804,49935,interior,AL
CUST002805,UNIQ002805,13769,duque de caxias,RJ
CUST002806,UNIQ002806,25544,zona sul,PA
CUST002807,UNIQ002807,39144,ponta grossa,PR
CUST002808,UNIQ002808,26870,guarulhos,SP
CUST002809,UNIQ002809,28659,duque de caxias,RJ
CUST002810,UNIQ002810,39697,curitiba,PR
CUST002811,UNIQ002811,50295,guarulhos,SP
CUST002812,UNIQ002812,26429,contagem,MG
CUST002813,UNIQ002813,37504,caxias do sul,RS
CUST002814,UNIQ002814,27067,santo andre,SP
CUST002815,UNIQ002815,20302,betim,MG
CUST002816,UNIQ002816,65680,criciuma,SC
CUST002817,UNIQ002817,24643,niteroi,RJ
CUST002818,UNIQ002818,20188,santo andre,SP
CUST002819,UNIQ002819,12464,sao paulo,SP
CUST002820,UNIQ002820,73472,campinas,SP
CUST002821,UNIQ002821,66524,zona sul,MT
CUST002822,UNIQ002822,15572,sao paulo,SP
CUST002823,UNIQ002823,35736,juiz de fora,MG
CUST002824,UNIQ002824,24131,guarulhos,SP
CUST002825,UNIQ002825,14298,sao bernardo do campo,SP
CUST002826,UNIQ002826,96479,rio verde,GO
CUST002827,UNIQ002827,77302,maringa,PR
CUST002828,UNIQ002828,87748,santo andre,SP
CUST002829,UNIQ002829,17768,nova iguacu,RJ
CUST002830,UNIQ002830,71483,santo andre,SP
CUST002831,UNIQ002831,25587,sao goncalo,RJ
CUST002832,UNIQ002832,43162,caxias do sul,RS
CUST002833,UNIQ002833,15672,guarulhos,SP
CUST002834,UNIQ002834,18683,guarulhos,SP
CUST002835,UNIQ002835,49537,sao bernardo do campo,SP
CUST002836,UNIQ002836,97501,interior,MT
CUST002837,UNIQ002837,11346,zona norte,DF
CUST002838,UNIQ002838,22648,guarulhos,SP
CUST002839,UNIQ002839,26225,londrina,PR
CUST002840,UNIQ002840,88878,santo andre,SP
CUST002841,UNIQ002841,36922,guarulhos,SP
CUST002842,UNIQ002842,87018,maringa,PR
CUST002843,UNIQ002843,36217,zona norte,ES
CUST002844,UNIQ002844,34219,centro,RN
CUST002845,UNIQ002845,97896,uberlandia,MG
CUST002846,UNIQ002846,56076,guarulhos,SP
CUST002847,UNIQ002847,13835,sao jose,SC
CUST002848,UNIQ002848,21898,guarulhos,SP
CUST002849,UNIQ002849,29078,juiz de fora,MG
CUST002850,UNIQ002850,46356,guarulhos,SP
CUST002851,UNIQ002851,85989,belo horizonte,MG
CUST002852,UNIQ002852,55591,sao bernardo do campo,SP
CUST002853,UNIQ002853,56163,campinas,SP
CUST002854,UNIQ002854,31044,centro,ES
CUST002855,UNIQ002855,75619,sao bernardo do campo,SP
CUST002856,UNIQ002856,90341,niteroi,RJ
CUST002857,UNIQ002857,41696,sao bernardo do campo,SP
CUST002858,UNIQ002858,76179,sao paulo,SP
CUST002859,UNIQ002859,84741,santo andre,SP
CUST002860,UNIQ002860,18957,campinas,SP
CUST002861,UNIQ002861,22989,petrolina,PE
CUST002862,UNIQ002862,85777,guarulhos,SP
CUST002863,UNIQ002863,11832,capital,RN
CUST002864,UNIQ002864,79315,juiz de fora,MG
CUST002865,UNIQ002865,38442,duque de caxias,RJ
CUST002866,UNIQ002866,35106,uberlandia,MG
CUST002867,UNIQ002867,46943,nova iguacu,RJ
CUST002868,UNIQ002868,32514,londrina,PR
CUST002869,UNIQ002869,80402,guarulhos,SP
CUST002870,UNIQ002870,10567,campinas,SP
CUST002871,UNIQ002871,22934,maracanau,CE
CUST002872,UNIQ002872,38051,zona norte,PB
CUST002873,UNIQ002873,76085,fortaleza,CE
CUST002874,UNIQ002874,72221,duque de caxias,RJ
CUST002875,UNIQ002875,58033,criciuma,SC
CUST002876,UNIQ002876,87251,duque de caxias,RJ
CUST002877,UNIQ002877,34264,sao goncalo,RJ
CUST002878,UNIQ002878,67627,santo andre,SP
CUST002879,UNIQ002879,98280,betim,MG
CUST002880,UNIQ002880,24067,sao bernardo do campo,SP
CUST002881,UNIQ002881,33704,santo andre,SP
CUST002882,UNIQ002882,56507,luziania,GO
CUST002883,UNIQ002883,59756,sao paulo,SP
CUST002884,UNIQ002884,65586,guarulhos,SP
CUST002885,UNIQ002885,38085,sao bernardo do campo,SP
CUST002886,UNIQ002886,77403,centro,PB
CUST002887,UNIQ002887,39825,rio de janeiro,RJ
CUST002888,UNIQ002888,63422,sao paulo,SP
CUST002889,UNIQ002889,24790,feira de santana,BA
CUST002890,UNIQ002890,51193,vitoria da conquista,BA
CUST002891,UNIQ002891,26202,campinas,SP
CUST002892,UNIQ002892,71066,santa maria,RS
CUST002893,UNIQ002893,24459,florianopolis,SC
CUST002894,UNIQ002894,78121,betim,MG
CUST002895,UNIQ002895,27814,santo andre,SP
CUST002896,UNIQ002896,74987,olinda,PE
CUST002897,UNIQ002897,57349,duque de caxias,RJ
CUST002898,UNIQ002898,47784,sao paulo,SP
CUST002899,UNIQ002899,83024,rio de janeiro,RJ
CUST002900,UNIQ002900,15322,sao paulo,SP
CUST002901,UNIQ002901,20780,guarulhos,SP
CUST002902,UNIQ002902,53006,joinville,SC
CUST002903,UNIQ002903,74711,sao bernardo do campo,SP
CUST002904,UNIQ002904,25167,sao goncalo,RJ
CUST002905,UNIQ002905,60434,sao goncalo,RJ
CUST002906,UNIQ002906,47173,sao bernardo do campo,SP
CUST002907,UNIQ002907,69892,centro,PI
CUST002908,UNIQ002908,88694,campinas,SP
CUST002909,UNIQ002909,50895,santo andre,SP
CUST002910,UNIQ002910,68190,guarulhos,SP
CUST002911,UNIQ002911,39605,santo andre,SP
CUST002912,UNIQ002912,82602,santo andre,SP
CUST002913,UNIQ002913,63383,cascavel,PR
CUST002914,UNIQ002914,48088,centro,MA
CUST002915,UNIQ002915,66093,campinas,SP
CUST002916,UNIQ002916,34744,pelotas,RS
CUST002917,UNIQ002917,19123,curitiba,PR
CUST002918,UNIQ002918,72347,rio verde,GO
CUST002919,UNIQ002919,99015,rio de janeiro,RJ
CUST002920,UNIQ002920,58161,guarulhos,SP
CUST002921,UNIQ002921,33500,santo andre,SP
CUST002922,UNIQ002922,11675,curitiba,PR
CUST002923,UNIQ002923,98363,salvador,BA
CUST002924,UNIQ002924,74441,campinas,SP
CUST002925,UNIQ002925,98092,guarulhos,SP
CUST002926,UNIQ002926,23785,juazeiro do norte,CE
CUST002927,UNIQ002927,61952,vitoria da conquista,BA
CUST002928,UNIQ002928,67417,zona norte,DF
CUST002929,UNIQ002929,78506,londrina,PR
CUST002930,UNIQ002930,96317,sao bernardo do campo,SP
CUST002931,UNIQ002931,98672,juiz de fora,MG
CUST002932,UNIQ002932,21141,pelotas,RS
CUST002933,UNIQ002933,25626,santo andre,SP
CUST002934,UNIQ002934,28791,rio de janeiro,RJ
CUST002935,UNIQ002935,61748,canoas,RS
CUST002936,UNIQ002936,62510,santo andre,SP
CUST002937,UNIQ002937,87405,blumenau,SC
CUST002938,UNIQ002938,23332,belo horizonte,MG
CUST002939,UNIQ002939,32114,zona sul,RN
CUST002940,UNIQ002940,18481,sao paulo,SP
CUST002941,UNIQ002941,57672,sao paulo,SP
CUST002942,UNIQ002942,36094,belo horizonte,MG
CUST002943,UNIQ002943,54385,guarulhos,SP
CUST002944,UNIQ002944,36248,curitiba,PR
CUST002945,UNIQ002945,87982,londrina,PR
CUST002946,UNIQ002946,62990,campinas,SP
CUST002947,UNIQ002947,26090,sao goncalo,RJ
CUST002948,UNIQ002948,40522,niteroi,RJ
CUST002949,UNIQ002949,65666,sao bernardo do campo,SP
CUST002950,UNIQ002950,75419,interior,MS
CUST002951,UNIQ002951,46505,vitoria da conquista,BA
CUST002952,UNIQ002952,86273,santa maria,RS
CUST002953,UNIQ002953,87810,ponta grossa,PR
CUST002954,UNIQ002954,45779,duque de caxias,RJ
CUST002955,UNIQ002955,94388,interior,MT
CUST002956,UNIQ002956,62459,canoas,RS
CUST002957,UNIQ002957,56674,londrina,PR
CUST002958,UNIQ002958,72367,aparecida de goiania,GO
CUST002959,UNIQ002959,97382,santo andre,SP
CUST002960,UNIQ002960,89058,camaçari,BA
CUST002961,UNIQ002961,63011,sao paulo,SP
CUST002962,UNIQ002962,73508,sao bernardo do campo,SP
CUST002963,UNIQ002963,77032,campinas,SP
CUST002964,UNIQ002964,46554,zona norte,PA
CUST002965,UNIQ002965,29316,luziania,GO
CUST002966,UNIQ002966,69589,canoas,RS
CUST002967,UNIQ002967,24160,ponta grossa,PR
CUST002968,UNIQ002968,26015,belo horizonte,MG
CUST002969,UNIQ002969,42858,interior,PB
CUST002970,UNIQ002970,74138,niteroi,RJ
CUST002971,UNIQ002971,75178,guarulhos,SP
CUST002972,UNIQ002972,40254,sao paulo,SP
CUST002973,UNIQ002973,92361,criciuma,SC
CUST002974,UNIQ002974,27643,curitiba,PR
CUST002975,UNIQ002975,13895,sao bernardo do campo,SP
CUST002976,UNIQ002976,23055,campinas,SP
CUST002977,UNIQ002977,16927,vitoria da conquista,BA
CUST002978,UNIQ002978,18942,guarulhos,SP
CUST002979,UNIQ002979,75291,caxias do sul,RS
CUST002980,UNIQ002980,98880,zona norte,PI
CUST002981,UNIQ002981,13506,rio de janeiro,RJ
CUST002982,UNIQ002982,33474,guarulhos,SP
CUST002983,UNIQ002983,60152,canoas,RS
CUST002984,UNIQ002984,89244,itabuna,BA
CUST002985,UNIQ002985,99024,nova iguacu,RJ
CUST002986,UNIQ002986,52854,centro,MA
CUST002987,UNIQ002987,30019,santo andre,SP
CUST002988,UNIQ002988,49682,sao goncalo,RJ
CUST002989,UNIQ002989,91522,ponta grossa,PR
CUST002990,UNIQ002990,91688,luziania,GO
CUST002991,UNIQ002991,22626,sao paulo,SP
CUST002992,UNIQ002992,20029,blumenau,SC
CUST002993,UNIQ002993,96649,contagem,MG
CUST002994,UNIQ002994,78150,santo andre,SP
CUST002995,UNIQ002995,74512,sao bernardo do campo,SP
CUST002996,UNIQ002996,71082,caruaru,PE
CUST002997,UNIQ002997,36467,guarulhos,SP
CUST002998,UNIQ002998,48477,sao bernardo do campo,SP
CUST002999,UNIQ002999,96781,sao bernardo do campo,SP
CUST003000,UNIQ003000,75260,recife,PE
CUST003001,UNIQ003001,74258,caxias do sul,RS
CUST003002,UNIQ003002,76164,blumenau,SC
CUST003003,UNIQ003003,44296,sao paulo,SP
CUST003004,UNIQ003004,81098,uberlandia,MG
CUST003005,UNIQ003005,55038,contagem,MG
CUST003006,UNIQ003006,80848,salvador,BA
CUST003007,UNIQ003007,81646,interior,ES
CUST003008,UNIQ003008,12316,guarulhos,SP
CUST003009,UNIQ003009,14141,caxias do sul,RS
CUST003010,UNIQ003010,66414,sao bernardo do campo,SP
CUST003011,UNIQ003011,25615,juiz de fora,MG
CUST003012,UNIQ003012,60283,santo andre,SP
CUST003013,UNIQ003013,68997,sao bernardo do campo,SP
CUST003014,UNIQ003014,51229,campinas,SP
CUST003015,UNIQ003015,59327,betim,MG
CUST003016,UNIQ003016,68006,santo andre,SP
CUST003017,UNIQ003017,70248,ponta grossa,PR
CUST003018,UNIQ003018,14716,campinas,SP
CUST003019,UNIQ003019,14306,santo andre,SP
CUST003020,UNIQ003020,33182,criciuma,SC
CUST003021,UNIQ003021,82963,campinas,SP
CUST003022,UNIQ003022,96430,sao goncalo,RJ
CUST003023,UNIQ003023,49720,caxias do sul,RS
CUST003024,UNIQ003024,31514,santo andre,SP
CUST003025,UNIQ003025,74419,guarulhos,SP
CUST003026,UNIQ003026,66450,campinas,SP
CUST003027,UNIQ003027,27627,interior,PB
CUST003028,UNIQ003028,50954,contagem,MG
CUST003029,UNIQ003029,60997,canoas,RS
CUST003030,UNIQ003030,73891,betim,MG
CUST003031,UNIQ003031,24336,sao paulo,SP
CUST003032,UNIQ003032,84560,nova iguacu,RJ
CUST003033,UNIQ003033,98476,curitiba,PR
CUST003034,UNIQ003034,74297,santo andre,SP
CUST003035,UNIQ003035,96517,campinas,SP
CUST003036,UNIQ003036,82585,campinas,SP
CUST003037,UNIQ003037,99833,duque de caxias,RJ
CUST003038,UNIQ003038,80699,centro,AM
CUST003039,UNIQ003039,85000,sao bernardo do campo,SP
CUST003040,UNIQ003040,71580,duque de caxias,RJ
CUST003041,UNIQ003041,72378,santo andre,SP
CUST003042,UNIQ003042,83695,zona norte,PI
CUST003043,UNIQ003043,30487,santo andre,SP
CUST003044,UNIQ003044,76412,santo andre,SP
CUST003045,UNIQ003045,17305,ponta grossa,PR
CUST003046,UNIQ003046,61299,caxias do sul,RS
CUST003047,UNIQ003047,44523,rio de janeiro,RJ
CUST003048,UNIQ003048,74840,sao bernardo do campo,SP
CUST003049,UNIQ003049,87469,sao paulo,SP
CUST003050,UNIQ003050,59518,campinas,SP
CUST003051,UNIQ003051,90863,guarulhos,SP
CUST003052,UNIQ003052,98668,rio de janeiro,RJ
CUST003053,UNIQ003053,56237,guarulhos,SP
CUST003054,UNIQ003054,47281,campinas,SP
