order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
ORD00004554,1,PROD000101,SELL00054,2017-12-18 00:15:00,1079.81,53.09
ORD00004555,1,PROD000808,SELL00177,2017-12-13 01:45:00,1063.35,17.89
ORD00004556,1,PROD000322,SELL00126,2017-12-16 03:59:00,1134.84,22.22
ORD00004557,1,PROD000172,SELL00382,2017-12-15 06:21:00,306.64,34.66
ORD00004558,1,PROD000491,SELL00179,2017-12-13 06:23:00,456.45,27.07
ORD00004558,2,PROD000129,SELL00326,2017-12-16 06:23:00,666.41,35.64
ORD00004558,3,PROD000188,SELL00157,2017-12-20 06:23:00,687.42,27.36
ORD00004559,1,PROD000636,SELL00205,2017-12-18 06:32:00,150.64,52.31
ORD00004560,1,PROD000809,SELL00273,2017-12-15 07:25:00,415.9,60.73
ORD00004561,1,PROD000995,SELL00283,2017-12-12 08:29:00,1125.91,25.43
ORD00004561,2,PROD000086,SELL00495,2017-12-19 08:29:00,519.7,77.91
ORD00004562,1,PROD000146,SELL00153,2017-12-20 10:26:00,229.03,17.33
ORD00004562,2,PROD000872,SELL00041,2017-12-12 10:26:00,93.24,31.08
ORD00004562,3,PROD000460,SELL00062,2017-12-14 10:26:00,512.7,48.82
ORD00004563,1,PROD000149,SELL00397,2017-12-13 11:05:00,915.97,72.42
ORD00004563,2,PROD000087,SELL00143,2017-12-17 11:05:00,463.94,41.44
ORD00004563,3,PROD000215,SELL00497,2017-12-19 11:05:00,53.74,76.12
ORD00004564,1,PROD000364,SELL00230,2017-12-16 11:51:00,888.3,68.7
ORD00004565,1,PROD000675,SELL00444,2017-12-18 13:22:00,41.56,63.18
ORD00004566,1,PROD000636,SELL00337,2017-12-20 17:28:00,1106.35,17.0
ORD00004567,1,PROD000787,SELL00476,2017-12-14 19:25:00,340.3,28.2
ORD00004568,1,PROD000231,SELL00066,2017-12-12 20:43:00,315.28,79.01
ORD00004568,2,PROD000620,SELL00170,2017-12-20 20:43:00,330.22,10.8
ORD00004569,1,PROD000302,SELL00065,2017-12-18 20:44:00,944.71,51.1
ORD00004569,2,PROD000486,SELL00201,2017-12-15 20:44:00,366.0,37.59
ORD00004570,1,PROD000994,SELL00063,2017-12-14 22:01:00,254.82,33.69
ORD00004570,2,PROD000088,SELL00451,2017-12-13 22:01:00,220.32,41.51
ORD00004571,1,PROD000744,SELL00353,2017-12-17 22:17:00,383.05,59.1
ORD00004571,2,PROD000104,SELL00223,2017-12-19 22:17:00,1106.02,63.68
ORD00004572,1,PROD000810,SELL00078,2017-12-19 02:27:00,741.25,37.14
ORD00004573,1,PROD000953,SELL00442,2017-12-14 03:16:00,345.52,67.63
ORD00004574,1,PROD000317,SELL00203,2017-12-21 08:51:00,313.83,40.5
ORD00004575,1,PROD000484,SELL00433,2017-12-15 18:38:00,796.41,69.65
ORD00004576,1,PROD000511,SELL00174,2017-12-19 19:39:00,574.84,27.14
ORD00004576,2,PROD000282,SELL00273,2017-12-20 19:39:00,817.32,71.6
ORD00004576,3,PROD000083,SELL00461,2017-12-16 19:39:00,391.88,62.56
ORD00004576,4,PROD000499,SELL00214,2017-12-17 19:39:00,240.45,16.08
ORD00004577,1,PROD000108,SELL00368,2017-12-16 20:27:00,1154.6,41.01
ORD00004577,2,PROD000106,SELL00406,2017-12-21 20:27:00,1036.31,18.5
ORD00004578,1,PROD000156,SELL00179,2017-12-16 23:55:00,683.83,38.12
ORD00004579,1,PROD000681,SELL00255,2017-12-15 00:06:00,390.96,21.73
ORD00004579,2,PROD000491,SELL00409,2017-12-15 00:06:00,680.92,79.84
ORD00004579,3,PROD000997,SELL00423,2017-12-21 00:06:00,518.75,79.26
ORD00004579,4,PROD000911,SELL00375,2017-12-15 00:06:00,416.04,35.09
ORD00004580,1,PROD000747,SELL00353,2017-12-19 01:14:00,450.58,79.32
ORD00004581,1,PROD000440,SELL00062,2017-12-22 01:17:00,800.01,62.39
ORD00004582,1,PROD000237,SELL00141,2017-12-14 02:44:00,177.97,47.4
ORD00004582,2,PROD000636,SELL00225,2017-12-16 02:44:00,639.18,38.43
ORD00004582,3,PROD000158,SELL00128,2017-12-18 02:44:00,813.51,69.29
ORD00004583,1,PROD000154,SELL00062,2017-12-22 05:56:00,279.0,54.37
ORD00004583,2,PROD000430,SELL00473,2017-12-21 05:56:00,649.21,57.93
ORD00004584,1,PROD000336,SELL00291,2017-12-20 06:23:00,1104.92,53.71
ORD00004585,1,PROD000591,SELL00403,2017-12-18 07:38:00,853.99,25.49
ORD00004586,1,PROD000560,SELL00192,2017-12-17 14:50:00,749.4,77.33
ORD00004587,1,PROD000245,SELL00078,2017-12-15 14:59:00,888.06,11.15
ORD00004588,1,PROD000691,SELL00008,2017-12-21 16:10:00,747.78,34.3
ORD00004589,1,PROD000024,SELL00359,2017-12-18 16:21:00,143.64,13.35
ORD00004590,1,PROD000600,SELL00135,2017-12-14 17:02:00,686.17,60.67
ORD00004590,2,PROD000382,SELL00128,2017-12-16 17:02:00,825.59,68.43
ORD00004591,1,PROD000442,SELL00344,2017-12-22 17:56:00,31.36,66.76
ORD00004591,2,PROD000167,SELL00445,2017-12-14 17:56:00,527.73,40.06
ORD00004591,3,PROD000391,SELL00258,2017-12-20 17:56:00,1011.1,69.8
ORD00004592,1,PROD000374,SELL00410,2017-12-19 19:02:00,178.49,79.76
ORD00004593,1,PROD000901,SELL00075,2017-12-20 20:01:00,356.9,52.03
ORD00004593,2,PROD000735,SELL00202,2017-12-18 20:01:00,400.46,28.23
ORD00004594,1,PROD000930,SELL00262,2017-12-21 20:56:00,1091.58,48.65
ORD00004595,1,PROD000223,SELL00003,2017-12-14 21:18:00,886.05,74.61
ORD00004596,1,PROD000420,SELL00214,2017-12-19 21:37:00,85.27,69.88
ORD00004597,1,PROD000137,SELL00359,2017-12-16 23:39:00,1109.13,60.88
ORD00004598,1,PROD000497,SELL00058,2017-12-19 23:59:00,246.63,71.43
ORD00004598,2,PROD000165,SELL00002,2017-12-15 23:59:00,482.95,59.1
ORD00004599,1,PROD000082,SELL00372,2017-12-15 02:57:00,916.7,40.44
ORD00004600,1,PROD000577,SELL00118,2017-12-16 05:28:00,391.61,79.71
ORD00004601,1,PROD000024,SELL00443,2017-12-16 06:35:00,206.38,59.27
ORD00004601,2,PROD000272,SELL00376,2017-12-20 06:35:00,48.74,50.46
ORD00004602,1,PROD000547,SELL00053,2017-12-23 17:03:00,490.2,72.95
ORD00004603,1,PROD000616,SELL00353,2017-12-19 21:10:00,708.75,40.81
ORD00004604,1,PROD000530,SELL00100,2017-12-18 21:38:00,393.53,69.24
ORD00004605,1,PROD000482,SELL00025,2017-12-18 22:05:00,268.71,13.02
ORD00004606,1,PROD000518,SELL00413,2017-12-21 01:28:00,980.48,60.53
ORD00004607,1,PROD000325,SELL00240,2017-12-23 02:56:00,521.17,65.73
ORD00004607,2,PROD000357,SELL00477,2017-12-19 02:56:00,796.5,37.22
ORD00004608,1,PROD000611,SELL00348,2017-12-23 04:58:00,603.84,59.1
ORD00004609,1,PROD000141,SELL00173,2017-12-23 07:16:00,375.25,15.21
ORD00004609,2,PROD000093,SELL00392,2017-12-17 07:16:00,990.46,68.07
ORD00004610,1,PROD000274,SELL00365,2017-12-24 07:32:00,732.3,58.24
ORD00004611,1,PROD000876,SELL00383,2017-12-20 11:16:00,462.95,74.25
ORD00004611,2,PROD000710,SELL00300,2017-12-16 11:16:00,363.28,78.71
ORD00004611,3,PROD000334,SELL00357,2017-12-20 11:16:00,265.2,41.47
ORD00004612,1,PROD000057,SELL00142,2017-12-17 12:41:00,732.09,32.22
ORD00004613,1,PROD000728,SELL00131,2017-12-16 14:30:00,148.49,8.74
ORD00004613,2,PROD000566,SELL00316,2017-12-18 14:30:00,884.27,74.6
ORD00004614,1,PROD000700,SELL00009,2017-12-20 16:34:00,431.04,52.46
ORD00004615,1,PROD000206,SELL00253,2017-12-22 16:55:00,243.04,17.12
ORD00004616,1,PROD000392,SELL00218,2017-12-24 20:52:00,1162.67,34.93
ORD00004616,2,PROD000073,SELL00333,2017-12-16 20:52:00,642.99,63.18
ORD00004617,1,PROD000275,SELL00254,2017-12-18 23:15:00,889.9,58.83
ORD00004618,1,PROD000641,SELL00169,2017-12-23 23:15:00,994.63,52.8
ORD00004618,2,PROD000047,SELL00254,2017-12-23 23:15:00,430.57,29.21
ORD00004619,1,PROD000318,SELL00031,2017-12-22 23:37:00,82.96,19.04
ORD00004620,1,PROD000749,SELL00049,2017-12-24 01:18:00,507.02,10.15
ORD00004621,1,PROD000093,SELL00299,2017-12-17 01:22:00,1109.35,45.66
ORD00004622,1,PROD000919,SELL00476,2017-12-22 03:39:00,579.28,48.36
ORD00004622,2,PROD000372,SELL00198,2017-12-25 03:39:00,828.54,15.55
ORD00004623,1,PROD000171,SELL00389,2017-12-25 04:02:00,1171.42,11.54
ORD00004624,1,PROD000814,SELL00343,2017-12-19 05:06:00,550.57,76.12
ORD00004625,1,PROD000780,SELL00149,2017-12-21 11:03:00,1061.57,10.72
ORD00004626,1,PROD000835,SELL00024,2017-12-21 12:45:00,646.19,40.07
ORD00004627,1,PROD000587,SELL00042,2017-12-24 13:04:00,779.85,55.86
ORD00004627,2,PROD000719,SELL00098,2017-12-24 13:04:00,1142.63,66.33
ORD00004627,3,PROD000714,SELL00469,2017-12-21 13:04:00,444.86,46.37
ORD00004627,4,PROD000911,SELL00098,2017-12-17 13:04:00,1056.84,18.29
ORD00004628,1,PROD000032,SELL00493,2017-12-21 13:28:00,61.11,63.41
ORD00004629,1,PROD000399,SELL00173,2017-12-24 17:22:00,723.05,61.59
ORD00004630,1,PROD000804,SELL00420,2017-12-19 18:19:00,936.0,26.98
ORD00004631,1,PROD000218,SELL00441,2017-12-21 18:50:00,533.17,37.99
ORD00004632,1,PROD000305,SELL00228,2017-12-20 21:37:00,173.65,56.71
ORD00004633,1,PROD000107,SELL00443,2017-12-23 00:30:00,406.14,49.33
ORD00004634,1,PROD000406,SELL00041,2017-12-18 00:35:00,896.71,40.51
ORD00004635,1,PROD000537,SELL00184,2017-12-19 01:39:00,980.2,47.13
ORD00004635,2,PROD000574,SELL00262,2017-12-18 01:39:00,179.08,27.2
ORD00004635,3,PROD000946,SELL00348,2017-12-20 01:39:00,713.73,14.06
ORD00004636,1,PROD000315,SELL00248,2017-12-21 02:23:00,179.61,38.62
ORD00004637,1,PROD000202,SELL00155,2017-12-22 05:48:00,417.29,57.9
ORD00004638,1,PROD000602,SELL00337,2017-12-18 06:58:00,889.71,27.81
ORD00004638,2,PROD000519,SELL00293,2017-12-24 06:58:00,1117.86,25.78
ORD00004639,1,PROD000431,SELL00364,2017-12-18 08:02:00,366.03,69.98
ORD00004639,2,PROD000341,SELL00159,2017-12-24 08:02:00,827.78,15.01
ORD00004640,1,PROD000769,SELL00354,2017-12-18 09:53:00,1050.44,56.46
ORD00004641,1,PROD000370,SELL00247,2017-12-21 12:45:00,836.61,41.93
ORD00004642,1,PROD000515,SELL00015,2017-12-26 14:36:00,1056.89,55.44
ORD00004643,1,PROD000328,SELL00082,2017-12-22 17:40:00,599.44,17.6
ORD00004644,1,PROD000032,SELL00431,2017-12-23 19:04:00,508.55,32.3
ORD00004645,1,PROD000076,SELL00256,2017-12-19 19:30:00,110.1,16.98
ORD00004645,2,PROD000568,SELL00261,2017-12-21 19:30:00,166.2,13.58
ORD00004645,3,PROD000988,SELL00497,2017-12-24 19:30:00,157.1,18.46
ORD00004646,1,PROD000210,SELL00065,2017-12-26 22:26:00,1067.87,54.62
ORD00004646,2,PROD000853,SELL00020,2017-12-23 22:26:00,40.18,63.01
ORD00004647,1,PROD000983,SELL00154,2017-12-25 23:23:00,1111.95,45.58
ORD00004648,1,PROD000364,SELL00016,2017-12-26 02:16:00,273.18,26.3
ORD00004649,1,PROD000470,SELL00455,2017-12-23 04:22:00,546.85,36.3
ORD00004650,1,PROD000290,SELL00031,2017-12-24 05:13:00,1137.11,21.19
ORD00004651,1,PROD000975,SELL00090,2017-12-27 08:34:00,897.03,52.97
ORD00004652,1,PROD000722,SELL00329,2017-12-27 10:27:00,479.95,63.35
ORD00004652,2,PROD000058,SELL00077,2017-12-22 10:27:00,638.54,18.71
ORD00004653,1,PROD000553,SELL00392,2017-12-21 11:17:00,361.17,42.22
ORD00004654,1,PROD000076,SELL00262,2017-12-20 13:17:00,257.25,74.27
ORD00004654,2,PROD000569,SELL00498,2017-12-26 13:17:00,836.74,72.1
ORD00004654,3,PROD000321,SELL00335,2017-12-26 13:17:00,300.45,77.88
ORD00004655,1,PROD000702,SELL00010,2017-12-25 13:38:00,321.64,58.93
ORD00004656,1,PROD000834,SELL00276,2017-12-23 16:16:00,131.23,18.69
ORD00004656,2,PROD000932,SELL00037,2017-12-21 16:16:00,163.13,62.85
ORD00004657,1,PROD000988,SELL00213,2017-12-22 19:31:00,1021.28,50.23
ORD00004658,1,PROD000946,SELL00451,2017-12-24 05:06:00,975.23,58.57
ORD00004659,1,PROD000677,SELL00322,2017-12-28 05:51:00,512.27,68.21
ORD00004660,1,PROD000433,SELL00453,2017-12-28 06:25:00,270.36,30.29
ORD00004661,1,PROD000786,SELL00004,2017-12-21 10:20:00,342.07,70.8
ORD00004661,2,PROD000828,SELL00050,2017-12-26 10:20:00,445.63,38.18
ORD00004662,1,PROD000322,SELL00102,2017-12-28 12:10:00,737.73,63.36
ORD00004663,1,PROD000708,SELL00056,2017-12-26 13:58:00,819.89,77.55
ORD00004664,1,PROD000536,SELL00488,2017-12-28 19:07:00,796.24,11.41
ORD00004665,1,PROD000615,SELL00320,2017-12-27 19:23:00,74.23,11.85
ORD00004665,2,PROD000505,SELL00121,2017-12-23 19:23:00,40.94,48.43
ORD00004666,1,PROD000951,SELL00091,2017-12-20 20:33:00,228.54,18.47
ORD00004667,1,PROD000883,SELL00180,2017-12-28 21:47:00,1116.53,22.11
ORD00004668,1,PROD000126,SELL00235,2017-12-23 22:50:00,856.44,77.97
ORD00004669,1,PROD000884,SELL00084,2017-12-28 04:11:00,407.4,79.76
ORD00004670,1,PROD000096,SELL00264,2017-12-22 05:14:00,435.6,36.79
ORD00004671,1,PROD000466,SELL00357,2017-12-24 06:24:00,604.64,17.39
ORD00004672,1,PROD000906,SELL00246,2017-12-25 06:40:00,1083.78,16.44
ORD00004673,1,PROD000986,SELL00268,2017-12-28 10:10:00,552.84,67.95
ORD00004674,1,PROD000962,SELL00272,2017-12-26 11:15:00,866.62,63.95
ORD00004674,2,PROD000486,SELL00326,2017-12-27 11:15:00,868.72,79.27
ORD00004674,3,PROD000681,SELL00239,2017-12-24 11:15:00,1150.03,39.24
ORD00004674,4,PROD000122,SELL00384,2017-12-22 11:15:00,349.66,58.61
ORD00004675,1,PROD000966,SELL00089,2017-12-23 11:34:00,746.37,64.82
ORD00004675,2,PROD000182,SELL00375,2017-12-28 11:34:00,284.59,29.58
ORD00004676,1,PROD000547,SELL00019,2017-12-26 12:13:00,991.14,10.96
ORD00004676,2,PROD000031,SELL00469,2017-12-26 12:13:00,922.54,39.51
ORD00004677,1,PROD000675,SELL00208,2017-12-26 13:56:00,264.0,46.35
ORD00004677,2,PROD000441,SELL00265,2017-12-22 13:56:00,638.55,12.43
ORD00004678,1,PROD000647,SELL00437,2017-12-28 15:50:00,1064.47,69.05
ORD00004679,1,PROD000270,SELL00274,2017-12-26 07:47:00,815.14,52.6
ORD00004679,2,PROD000370,SELL00006,2017-12-24 07:47:00,1064.47,43.44
ORD00004680,1,PROD000649,SELL00203,2017-12-24 11:24:00,250.22,33.81
ORD00004680,2,PROD000702,SELL00183,2017-12-24 11:24:00,903.34,39.87
ORD00004681,1,PROD000209,SELL00245,2017-12-26 12:39:00,43.79,64.07
ORD00004681,2,PROD000319,SELL00082,2017-12-26 12:39:00,801.86,46.64
ORD00004682,1,PROD000846,SELL00278,2017-12-28 15:46:00,1075.58,14.72
ORD00004682,2,PROD000008,SELL00148,2017-12-22 15:46:00,724.77,62.74
ORD00004682,3,PROD000640,SELL00056,2017-12-29 15:46:00,237.36,8.6
ORD00004682,4,PROD000474,SELL00088,2017-12-24 15:46:00,1053.16,60.91
ORD00004683,1,PROD000357,SELL00028,2017-12-24 21:40:00,1112.57,33.77
ORD00004684,1,PROD000711,SELL00272,2017-12-30 23:24:00,181.5,67.62
ORD00004684,2,PROD000380,SELL00414,2017-12-22 23:24:00,816.23,44.85
ORD00004685,1,PROD000335,SELL00236,2017-12-31 04:45:00,494.27,49.92
ORD00004686,1,PROD000600,SELL00099,2017-12-28 04:56:00,729.27,42.32
ORD00004687,1,PROD000030,SELL00275,2017-12-24 07:58:00,723.65,39.49
ORD00004688,1,PROD000560,SELL00357,2017-12-28 11:45:00,1162.82,31.23
ORD00004689,1,PROD000955,SELL00274,2017-12-28 12:05:00,1141.38,34.45
ORD00004689,2,PROD000236,SELL00307,2017-12-26 12:05:00,990.21,28.18
ORD00004689,3,PROD000284,SELL00178,2017-12-31 12:05:00,214.35,67.49
ORD00004690,1,PROD000174,SELL00057,2017-12-24 14:09:00,362.28,70.6
ORD00004690,2,PROD000940,SELL00366,2017-12-28 14:09:00,109.78,78.01
ORD00004691,1,PROD000735,SELL00237,2017-12-27 14:25:00,887.43,61.65
ORD00004692,1,PROD000937,SELL00487,2017-12-24 17:20:00,903.74,64.79
ORD00004693,1,PROD000314,SELL00083,2017-12-31 18:01:00,505.41,73.53
ORD00004694,1,PROD000552,SELL00309,2017-12-24 19:47:00,896.42,35.06
ORD00004695,1,PROD000423,SELL00166,2017-12-29 23:27:00,864.4,33.73
ORD00004696,1,PROD000232,SELL00179,2017-12-31 00:43:00,493.68,16.82
ORD00004696,2,PROD000198,SELL00295,2017-12-28 00:43:00,879.29,35.09
ORD00004696,3,PROD000066,SELL00246,2017-12-29 00:43:00,1125.54,62.13
ORD00004697,1,PROD000005,SELL00248,2017-12-28 02:17:00,547.18,78.27
ORD00004698,1,PROD000177,SELL00002,2018-01-01 07:59:00,74.06,17.35
ORD00004699,1,PROD000386,SELL00100,2017-12-30 09:07:00,588.32,20.72
ORD00004700,1,PROD000736,SELL00266,2017-12-26 09:28:00,579.68,48.53
ORD00004700,2,PROD000925,SELL00362,2017-12-25 09:28:00,531.01,58.38
ORD00004701,1,PROD000486,SELL00112,2017-12-31 10:15:00,670.89,23.48
ORD00004701,2,PROD000619,SELL00252,2017-12-24 10:15:00,128.98,70.81
ORD00004701,3,PROD000802,SELL00472,2017-12-31 10:15:00,959.68,53.58
ORD00004702,1,PROD000363,SELL00046,2017-12-27 13:11:00,271.46,76.41
ORD00004703,1,PROD000600,SELL00021,2017-12-27 13:44:00,124.62,43.21
ORD00004704,1,PROD000252,SELL00255,2017-12-28 15:39:00,459.42,20.87
ORD00004704,2,PROD000165,SELL00025,2017-12-24 15:39:00,654.59,36.8
ORD00004705,1,PROD000638,SELL00057,2017-12-25 15:55:00,1101.2,57.14
ORD00004706,1,PROD000292,SELL00139,2017-12-30 20:47:00,1174.67,40.83
ORD00004707,1,PROD000551,SELL00081,2017-12-26 22:14:00,318.29,51.21
ORD00004707,2,PROD000202,SELL00325,2017-12-28 22:14:00,111.69,78.28
ORD00004708,1,PROD000724,SELL00155,2017-12-29 00:58:00,824.07,41.88
ORD00004708,2,PROD000116,SELL00192,2017-12-28 00:58:00,184.7,8.94
ORD00004709,1,PROD000307,SELL00238,2018-01-02 02:20:00,458.21,30.24
ORD00004710,1,PROD000536,SELL00013,2018-01-01 05:01:00,956.46,14.14
ORD00004710,2,PROD000312,SELL00251,2017-12-31 05:01:00,305.94,25.2
ORD00004710,3,PROD000803,SELL00218,2018-01-02 05:01:00,755.14,43.14
ORD00004710,4,PROD000828,SELL00108,2018-01-02 05:01:00,1088.91,28.22
ORD00004711,1,PROD000898,SELL00151,2017-12-28 05:54:00,564.35,33.53
ORD00004712,1,PROD000746,SELL00218,2017-12-30 11:18:00,389.42,59.72
ORD00004712,2,PROD000322,SELL00201,2017-12-27 11:18:00,21.4,32.54
ORD00004712,3,PROD000195,SELL00104,2017-12-27 11:18:00,628.5,49.78
ORD00004712,4,PROD000328,SELL00056,2017-12-26 11:18:00,512.18,62.93
ORD00004713,1,PROD000721,SELL00323,2018-01-02 13:20:00,979.7,9.79
ORD00004713,2,PROD000982,SELL00116,2017-12-27 13:20:00,136.86,66.59
ORD00004714,1,PROD000933,SELL00269,2017-12-26 18:39:00,420.9,25.19
ORD00004715,1,PROD000337,SELL00315,2017-12-31 21:01:00,58.42,61.71
ORD00004716,1,PROD000365,SELL00045,2018-01-02 21:58:00,393.2,69.97
ORD00004717,1,PROD000187,SELL00058,2017-12-25 22:35:00,1043.52,73.72
ORD00004717,2,PROD000016,SELL00259,2017-12-26 22:35:00,571.03,63.51
ORD00004718,1,PROD000179,SELL00314,2017-12-26 23:01:00,709.03,13.72
ORD00004719,1,PROD000797,SELL00274,2018-01-02 02:39:00,1059.96,20.86
ORD00004719,2,PROD000621,SELL00279,2018-01-03 02:39:00,864.81,12.41
ORD00004720,1,PROD000240,SELL00144,2018-01-03 09:26:00,916.8,51.36
ORD00004721,1,PROD000726,SELL00319,2017-12-28 10:25:00,665.35,78.31
ORD00004722,1,PROD000561,SELL00183,2017-12-31 10:43:00,636.19,21.02
ORD00004723,1,PROD000930,SELL00406,2017-12-27 11:54:00,32.1,21.57
ORD00004723,2,PROD000442,SELL00407,2017-12-29 11:54:00,295.56,11.19
ORD00004724,1,PROD000609,SELL00382,2017-12-31 13:30:00,710.94,31.3
ORD00004725,1,PROD000891,SELL00455,2017-12-31 14:29:00,866.4,20.72
ORD00004726,1,PROD000507,SELL00215,2017-12-30 15:33:00,776.11,71.33
ORD00004726,2,PROD000535,SELL00074,2017-12-30 15:33:00,1071.32,47.59
ORD00004727,1,PROD000861,SELL00032,2017-12-26 15:51:00,840.02,69.85
ORD00004727,2,PROD000676,SELL00229,2017-12-27 15:51:00,123.86,54.54
ORD00004728,1,PROD000642,SELL00178,2017-12-27 16:46:00,511.4,23.97
ORD00004728,2,PROD000536,SELL00380,2017-12-31 16:46:00,63.86,63.74
ORD00004728,3,PROD000718,SELL00321,2017-12-30 16:46:00,604.63,35.47
ORD00004728,4,PROD000295,SELL00318,2017-12-29 16:46:00,256.97,20.44
ORD00004729,1,PROD000682,SELL00473,2017-12-29 17:55:00,607.01,30.26
ORD00004730,1,PROD000620,SELL00126,2017-12-30 18:19:00,120.6,58.23
ORD00004731,1,PROD000950,SELL00288,2017-12-30 20:33:00,656.46,38.19
ORD00004732,1,PROD000418,SELL00492,2017-12-27 21:13:00,253.91,41.19
ORD00004733,1,PROD000217,SELL00222,2017-12-27 21:35:00,524.89,59.25
ORD00004733,2,PROD000756,SELL00191,2017-12-28 21:35:00,732.73,60.91
ORD00004733,3,PROD000186,SELL00139,2017-12-28 21:35:00,712.73,25.68
ORD00004734,1,PROD000387,SELL00308,2017-12-27 22:05:00,537.67,38.08
ORD00004735,1,PROD000326,SELL00189,2017-12-30 00:48:00,809.14,66.68
ORD00004736,1,PROD000527,SELL00056,2017-12-30 01:14:00,452.35,12.86
ORD00004737,1,PROD000083,SELL00021,2017-12-28 01:30:00,1111.51,31.96
ORD00004738,1,PROD000818,SELL00130,2017-12-31 02:29:00,969.12,64.86
ORD00004739,1,PROD000656,SELL00370,2017-12-31 03:04:00,1151.11,26.07
ORD00004739,2,PROD000070,SELL00481,2017-12-30 03:04:00,414.68,35.87
ORD00004740,1,PROD000884,SELL00158,2017-12-27 03:10:00,992.11,35.13
ORD00004740,2,PROD000452,SELL00100,2018-01-02 03:10:00,979.98,41.12
ORD00004741,1,PROD000429,SELL00062,2017-12-28 11:18:00,1003.02,70.35
ORD00004742,1,PROD000801,SELL00089,2017-12-27 13:30:00,1185.64,29.21
ORD00004742,2,PROD000304,SELL00384,2017-12-29 13:30:00,64.85,18.36
ORD00004743,1,PROD000314,SELL00351,2018-01-03 15:29:00,148.03,77.11
ORD00004743,2,PROD000362,SELL00016,2018-01-03 15:29:00,194.78,48.07
ORD00004743,3,PROD000203,SELL00125,2018-01-01 15:29:00,671.09,40.0
ORD00004744,1,PROD000550,SELL00359,2018-01-03 16:13:00,434.46,21.0
ORD00004745,1,PROD000486,SELL00498,2017-12-30 18:01:00,549.43,41.4
ORD00004746,1,PROD000654,SELL00377,2018-01-03 19:41:00,1044.66,61.57
ORD00004747,1,PROD000210,SELL00362,2018-01-03 00:21:00,540.98,35.34
ORD00004747,2,PROD000701,SELL00270,2017-12-28 00:21:00,252.25,20.22
ORD00004748,1,PROD000323,SELL00034,2018-01-02 03:04:00,967.39,63.9
ORD00004749,1,PROD000627,SELL00033,2018-01-05 03:22:00,403.6,41.75
ORD00004749,2,PROD000783,SELL00370,2018-01-02 03:22:00,187.82,24.7
ORD00004750,1,PROD000117,SELL00157,2017-12-29 03:24:00,208.89,42.88
ORD00004751,1,PROD000535,SELL00467,2017-12-31 10:51:00,724.11,45.6
ORD00004752,1,PROD000454,SELL00071,2017-12-30 13:16:00,195.06,17.52
ORD00004753,1,PROD000301,SELL00132,2017-12-28 17:16:00,890.03,18.26
ORD00004754,1,PROD000124,SELL00090,2017-12-31 17:41:00,1176.8,76.57
ORD00004754,2,PROD000032,SELL00081,2017-12-28 17:41:00,939.85,23.41
ORD00004754,3,PROD000957,SELL00002,2017-12-30 17:41:00,964.76,41.79
ORD00004755,1,PROD000151,SELL00146,2018-01-01 20:40:00,1025.98,54.06
ORD00004756,1,PROD000264,SELL00143,2017-12-31 21:31:00,86.4,32.42
ORD00004757,1,PROD000459,SELL00446,2018-01-04 22:26:00,348.47,47.17
ORD00004758,1,PROD000346,SELL00131,2017-12-28 22:57:00,958.73,46.06
ORD00004759,1,PROD000760,SELL00093,2018-01-01 23:26:00,1041.43,63.12
ORD00004760,1,PROD000236,SELL00027,2018-01-06 00:49:00,1141.37,58.55
ORD00004761,1,PROD000815,SELL00102,2017-12-31 03:37:00,248.35,77.97
ORD00004761,2,PROD000912,SELL00045,2017-12-31 03:37:00,429.12,73.31
ORD00004762,1,PROD000890,SELL00094,2017-12-31 10:12:00,933.92,23.54
ORD00004763,1,PROD000087,SELL00259,2018-01-04 11:53:00,507.25,15.77
ORD00004763,2,PROD000176,SELL00203,2018-01-04 11:53:00,771.96,33.28
ORD00004764,1,PROD000527,SELL00022,2017-12-30 12:12:00,557.42,39.76
ORD00004765,1,PROD000229,SELL00336,2018-01-02 12:22:00,955.21,47.9
ORD00004765,2,PROD000498,SELL00325,2017-12-31 12:22:00,1010.96,30.11
ORD00004765,3,PROD000842,SELL00409,2018-01-01 12:22:00,213.6,26.85
ORD00004766,1,PROD000870,SELL00499,2018-01-01 14:52:00,77.77,61.92
ORD00004767,1,PROD000168,SELL00407,2018-01-03 14:55:00,1032.45,76.9
ORD00004768,1,PROD000232,SELL00196,2018-01-05 17:03:00,786.13,13.73
ORD00004768,2,PROD000658,SELL00464,2018-01-01 17:03:00,294.28,76.28
ORD00004769,1,PROD000549,SELL00174,2018-01-04 17:32:00,549.25,17.25
ORD00004770,1,PROD000210,SELL00110,2017-12-29 17:42:00,238.58,35.12
ORD00004771,1,PROD000354,SELL00296,2017-12-29 18:26:00,683.75,50.67
ORD00004772,1,PROD000449,SELL00328,2017-12-30 18:27:00,1033.28,17.84
ORD00004772,2,PROD000901,SELL00235,2018-01-06 18:27:00,925.32,11.23
ORD00004773,1,PROD000329,SELL00126,2018-01-04 19:34:00,406.59,70.46
ORD00004774,1,PROD000975,SELL00091,2018-01-03 21:39:00,166.88,49.5
ORD00004774,2,PROD000136,SELL00081,2018-01-06 21:39:00,138.21,15.9
ORD00004774,3,PROD000742,SELL00215,2017-12-30 21:39:00,385.23,27.55
ORD00004774,4,PROD000199,SELL00117,2017-12-31 21:39:00,344.08,45.4
