review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
REV00003736,ORD00003737,2,,Produto com defeito,2017-11-04 13:11:00,2017-10-18 13:11:00
REV00003737,ORD00003738,1,,Péssima qualidade,2017-10-21 14:17:00,2017-11-10 14:17:00
REV00003738,ORD00003739,2,,,2017-10-19 14:43:00,2017-11-06 14:43:00
REV00003739,ORD00003740,5,,,2017-10-26 15:20:00,2017-11-07 15:20:00
REV00003740,ORD00003741,1,,Demorou muito,2017-10-24 17:39:00,2017-11-11 17:39:00
REV00003741,ORD00003742,5,,,2017-10-17 20:43:00,2017-10-27 20:43:00
REV00003742,ORD00003743,5,,,2017-10-15 21:21:00,2017-10-19 21:21:00
REV00003743,ORD00003744,3,,"Ok, dentro do esperado",2017-11-01 22:08:00,2017-11-12 22:08:00
REV00003744,ORD00003745,5,,,2017-11-04 23:55:00,2017-11-05 23:55:00
REV00003745,ORD00003746,5,,"Perfeito, gostei muito",2017-10-19 03:53:00,2017-10-18 03:53:00
REV00003746,ORD00003747,5,,Ótima qualidade,2017-10-16 08:29:00,2017-10-21 08:29:00
REV00003747,ORD00003748,5,,,2017-10-31 10:36:00,2017-11-02 10:36:00
REV00003748,ORD00003749,5,,Chegou antes do prazo,2017-10-25 10:48:00,2017-10-23 10:48:00
REV00003749,ORD00003750,5,,Chegou antes do prazo,2017-10-21 12:49:00,2017-10-30 12:49:00
REV00003750,ORD00003751,5,,,2017-11-06 17:34:00,2017-11-07 17:34:00
REV00003751,ORD00003752,5,,Produto excelente!,2017-10-16 18:13:00,2017-10-24 18:13:00
REV00003752,ORD00003753,5,,"Perfeito, gostei muito",2017-11-04 21:35:00,2017-10-17 21:35:00
REV00003753,ORD00003754,5,,,2017-10-20 21:55:00,2017-11-10 21:55:00
REV00003754,ORD00003755,5,,,2017-10-31 23:41:00,2017-11-13 23:41:00
REV00003755,ORD00003756,5,,"Perfeito, gostei muito",2017-11-04 01:00:00,2017-11-03 01:00:00
REV00003756,ORD00003757,5,,"Muito bom, recomendo!",2017-11-06 02:31:00,2017-10-19 02:31:00
REV00003757,ORD00003758,5,,,2017-10-18 02:32:00,2017-11-10 02:32:00
REV00003758,ORD00003759,4,,,2017-10-21 04:15:00,2017-10-28 04:15:00
REV00003759,ORD00003760,4,,,2017-11-05 06:29:00,2017-10-30 06:29:00
REV00003760,ORD00003761,5,,,2017-10-30 06:37:00,2017-10-26 06:37:00
REV00003761,ORD00003762,1,,,2017-10-28 08:40:00,2017-11-01 08:40:00
REV00003762,ORD00003763,5,,"Perfeito, gostei muito",2017-10-24 08:55:00,2017-11-06 08:55:00
REV00003763,ORD00003764,5,,Produto excelente!,2017-10-26 09:03:00,2017-11-09 09:03:00
REV00003764,ORD00003765,5,,"Muito bom, recomendo!",2017-10-20 09:07:00,2017-11-13 09:07:00
REV00003765,ORD00003766,5,,Ótima qualidade,2017-10-18 10:00:00,2017-10-27 10:00:00
REV00003766,ORD00003767,3,,,2017-10-27 10:01:00,2017-11-01 10:01:00
REV00003767,ORD00003768,3,,Entrega ok,2017-10-19 10:46:00,2017-11-11 10:46:00
REV00003768,ORD00003769,5,,"Muito bom, recomendo!",2017-10-20 15:24:00,2017-10-23 15:24:00
REV00003769,ORD00003770,4,,Produto excelente!,2017-11-08 16:33:00,2017-11-12 16:33:00
REV00003770,ORD00003771,5,,"Muito bom, recomendo!",2017-10-17 16:38:00,2017-11-13 16:38:00
REV00003771,ORD00003772,2,,Péssima qualidade,2017-11-04 18:16:00,2017-10-30 18:16:00
REV00003772,ORD00003773,5,,Ótima qualidade,2017-10-27 22:09:00,2017-10-25 22:09:00
REV00003773,ORD00003774,4,,Chegou antes do prazo,2017-10-26 03:36:00,2017-11-02 03:36:00
REV00003774,ORD00003775,5,,Produto excelente!,2017-11-06 03:36:00,2017-10-29 03:36:00
REV00003775,ORD00003776,5,,,2017-10-20 09:25:00,2017-11-03 09:25:00
REV00003776,ORD00003777,5,,,2017-10-30 09:27:00,2017-11-15 09:27:00
REV00003777,ORD00003778,5,,Produto excelente!,2017-10-26 09:41:00,2017-11-01 09:41:00
REV00003778,ORD00003779,4,,"Muito bom, recomendo!",2017-11-03 09:53:00,2017-11-06 09:53:00
REV00003779,ORD00003780,5,,,2017-10-18 14:50:00,2017-11-09 14:50:00
REV00003780,ORD00003781,5,,"Perfeito, gostei muito",2017-10-23 15:02:00,2017-11-05 15:02:00
REV00003781,ORD00003782,5,,Ótima qualidade,2017-11-03 16:36:00,2017-10-22 16:36:00
REV00003782,ORD00003783,5,,,2017-10-26 17:10:00,2017-11-11 17:10:00
REV00003783,ORD00003784,3,,"Ok, dentro do esperado",2017-11-06 17:29:00,2017-11-01 17:29:00
REV00003784,ORD00003785,5,,"Perfeito, gostei muito",2017-11-03 18:51:00,2017-10-26 18:51:00
REV00003785,ORD00003786,5,,,2017-10-24 19:35:00,2017-11-13 19:35:00
REV00003786,ORD00003787,4,,Chegou antes do prazo,2017-11-07 22:03:00,2017-11-02 22:03:00
REV00003787,ORD00003788,4,,Ótima qualidade,2017-10-29 22:25:00,2017-10-23 22:25:00
REV00003788,ORD00003789,5,,"Muito bom, recomendo!",2017-11-11 02:22:00,2017-10-29 02:22:00
REV00003789,ORD00003790,5,,Ótima qualidade,2017-11-09 04:17:00,2017-11-06 04:17:00
REV00003790,ORD00003791,5,,"Muito bom, recomendo!",2017-10-23 04:47:00,2017-11-04 04:47:00
REV00003791,ORD00003792,4,,Chegou antes do prazo,2017-10-28 05:23:00,2017-10-29 05:23:00
REV00003792,ORD00003793,3,,Normal,2017-11-03 05:36:00,2017-10-23 05:36:00
REV00003793,ORD00003794,5,,Produto excelente!,2017-11-09 11:08:00,2017-11-10 11:08:00
REV00003794,ORD00003795,4,,Produto excelente!,2017-10-25 13:10:00,2017-11-04 13:10:00
REV00003795,ORD00003796,4,,Chegou antes do prazo,2017-11-11 17:14:00,2017-10-29 17:14:00
REV00003796,ORD00003797,4,,,2017-10-22 18:24:00,2017-10-23 18:24:00
REV00003797,ORD00003798,3,,,2017-11-06 18:27:00,2017-11-13 18:27:00
REV00003798,ORD00003799,5,,,2017-11-03 18:44:00,2017-10-29 18:44:00
REV00003799,ORD00003800,4,,Produto excelente!,2017-11-01 18:56:00,2017-10-22 18:56:00
REV00003800,ORD00003801,5,,"Muito bom, recomendo!",2017-10-28 19:32:00,2017-10-31 19:32:00
REV00003801,ORD00003802,5,,Produto excelente!,2017-10-25 19:50:00,2017-10-22 19:50:00
REV00003802,ORD00003803,5,,Produto excelente!,2017-10-26 21:50:00,2017-11-03 21:50:00
REV00003803,ORD00003804,5,,"Muito bom, recomendo!",2017-10-24 22:09:00,2017-10-23 22:09:00
REV00003804,ORD00003805,5,,,2017-11-11 23:04:00,2017-11-11 23:04:00
REV00003805,ORD00003806,5,,,2017-10-31 01:41:00,2017-11-02 01:41:00
REV00003806,ORD00003807,3,,,2017-11-02 02:18:00,2017-11-16 02:18:00
REV00003807,ORD00003808,1,,Demorou muito,2017-10-26 02:51:00,2017-10-28 02:51:00
REV00003808,ORD00003809,5,,Chegou antes do prazo,2017-11-07 04:05:00,2017-11-09 04:05:00
REV00003809,ORD00003810,3,,,2017-10-30 04:06:00,2017-10-27 04:06:00
REV00003810,ORD00003811,1,,Decepcionante,2017-10-26 04:12:00,2017-10-23 04:12:00
REV00003811,ORD00003812,5,,,2017-11-09 09:31:00,2017-10-25 09:31:00
REV00003812,ORD00003813,5,,Produto excelente!,2017-11-11 10:49:00,2017-11-13 10:49:00
REV00003813,ORD00003814,5,,Chegou antes do prazo,2017-10-23 12:31:00,2017-11-13 12:31:00
REV00003814,ORD00003815,5,,Chegou antes do prazo,2017-11-01 14:15:00,2017-11-15 14:15:00
REV00003815,ORD00003816,4,,"Muito bom, recomendo!",2017-10-31 14:27:00,2017-11-12 14:27:00
REV00003816,ORD00003817,5,,Produto excelente!,2017-10-29 15:18:00,2017-11-11 15:18:00
REV00003817,ORD00003818,5,,"Muito bom, recomendo!",2017-10-27 19:24:00,2017-10-27 19:24:00
REV00003818,ORD00003819,3,,,2017-10-29 19:49:00,2017-11-14 19:49:00
REV00003819,ORD00003820,5,,,2017-10-20 21:01:00,2017-11-05 21:01:00
REV00003820,ORD00003821,5,,Chegou antes do prazo,2017-11-05 23:13:00,2017-10-30 23:13:00
REV00003821,ORD00003822,1,,Não veio conforme descrito,2017-11-10 00:03:00,2017-11-11 00:03:00
REV00003822,ORD00003823,3,,Normal,2017-11-11 00:58:00,2017-11-07 00:58:00
REV00003823,ORD00003824,5,,Ótima qualidade,2017-10-25 02:01:00,2017-11-13 02:01:00
REV00003824,ORD00003825,5,,,2017-10-31 05:16:00,2017-11-15 05:16:00
REV00003825,ORD00003826,5,,Ótima qualidade,2017-11-01 05:27:00,2017-11-10 05:27:00
REV00003826,ORD00003827,4,,Produto excelente!,2017-11-06 05:29:00,2017-11-06 05:29:00
REV00003827,ORD00003828,5,,Chegou antes do prazo,2017-11-03 07:51:00,2017-11-12 07:51:00
REV00003828,ORD00003829,4,,Produto excelente!,2017-10-27 08:02:00,2017-11-09 08:02:00
REV00003829,ORD00003830,5,,,2017-10-22 10:22:00,2017-10-22 10:22:00
REV00003830,ORD00003831,5,,Ótima qualidade,2017-10-30 12:36:00,2017-11-07 12:36:00
REV00003831,ORD00003832,5,,,2017-11-07 17:40:00,2017-10-25 17:40:00
REV00003832,ORD00003833,5,,"Perfeito, gostei muito",2017-10-28 18:23:00,2017-11-16 18:23:00
REV00003833,ORD00003834,5,,Produto excelente!,2017-10-21 23:26:00,2017-11-08 23:26:00
REV00003834,ORD00003835,3,,Normal,2017-10-25 23:57:00,2017-11-06 23:57:00
REV00003835,ORD00003836,5,,"Muito bom, recomendo!",2017-10-27 02:39:00,2017-11-16 02:39:00
REV00003836,ORD00003837,5,,Chegou antes do prazo,2017-10-23 04:05:00,2017-11-12 04:05:00
REV00003837,ORD00003838,5,,Chegou antes do prazo,2017-11-04 12:06:00,2017-10-29 12:06:00
REV00003838,ORD00003839,5,,Chegou antes do prazo,2017-11-06 12:48:00,2017-11-02 12:48:00
REV00003839,ORD00003840,5,,,2017-10-29 13:25:00,2017-11-04 13:25:00
REV00003840,ORD00003841,5,,Produto excelente!,2017-10-25 14:41:00,2017-11-07 14:41:00
REV00003841,ORD00003842,5,,Produto excelente!,2017-10-27 19:53:00,2017-10-26 19:53:00
REV00003842,ORD00003843,1,,Péssima qualidade,2017-10-23 20:40:00,2017-11-04 20:40:00
REV00003843,ORD00003844,5,,,2017-11-10 22:06:00,2017-10-23 22:06:00
REV00003844,ORD00003845,5,,"Perfeito, gostei muito",2017-11-07 22:18:00,2017-11-07 22:18:00
REV00003845,ORD00003846,4,,,2017-11-10 22:31:00,2017-11-02 22:31:00
REV00003846,ORD00003847,5,,Chegou antes do prazo,2017-10-25 22:54:00,2017-11-08 22:54:00
REV00003847,ORD00003848,3,,Produto razoável,2017-11-09 00:19:00,2017-11-16 00:19:00
REV00003848,ORD00003849,4,,Ótima qualidade,2017-11-08 04:43:00,2017-10-26 04:43:00
REV00003849,ORD00003850,5,,Ótima qualidade,2017-10-26 05:34:00,2017-10-25 05:34:00
REV00003850,ORD00003851,5,,"Muito bom, recomendo!",2017-11-03 06:45:00,2017-10-29 06:45:00
REV00003851,ORD00003852,5,,,2017-10-25 07:05:00,2017-11-07 07:05:00
REV00003852,ORD00003853,5,,Chegou antes do prazo,2017-10-24 08:35:00,2017-11-02 08:35:00
REV00003853,ORD00003854,5,,,2017-10-31 11:04:00,2017-11-16 11:04:00
REV00003854,ORD00003855,4,,Chegou antes do prazo,2017-10-28 12:10:00,2017-11-11 12:10:00
REV00003855,ORD00003856,5,,,2017-11-05 12:47:00,2017-11-08 12:47:00
REV00003856,ORD00003857,5,,"Muito bom, recomendo!",2017-10-27 14:11:00,2017-11-01 14:11:00
REV00003857,ORD00003858,1,,Não veio conforme descrito,2017-10-28 16:41:00,2017-11-09 16:41:00
REV00003858,ORD00003859,5,,Produto excelente!,2017-11-11 18:27:00,2017-11-03 18:27:00
REV00003859,ORD00003860,4,,Ótima qualidade,2017-10-25 19:44:00,2017-11-06 19:44:00
REV00003860,ORD00003861,1,,Decepcionante,2017-11-13 22:18:00,2017-10-24 22:18:00
REV00003861,ORD00003862,5,,Ótima qualidade,2017-11-07 01:20:00,2017-10-27 01:20:00
REV00003862,ORD00003863,5,,,2017-11-01 01:53:00,2017-11-02 01:53:00
REV00003863,ORD00003864,3,,Poderia ser melhor,2017-11-16 04:01:00,2017-10-27 04:01:00
REV00003864,ORD00003865,5,,,2017-11-06 08:51:00,2017-10-26 08:51:00
REV00003865,ORD00003866,3,,,2017-11-05 09:01:00,2017-10-29 09:01:00
REV00003866,ORD00003867,5,,Ótima qualidade,2017-11-12 10:08:00,2017-11-10 10:08:00
REV00003867,ORD00003868,5,,Chegou antes do prazo,2017-10-27 12:32:00,2017-10-30 12:32:00
REV00003868,ORD00003869,5,,Chegou antes do prazo,2017-11-06 16:36:00,2017-11-11 16:36:00
REV00003869,ORD00003870,5,,,2017-10-30 18:07:00,2017-11-18 18:07:00
REV00003870,ORD00003871,5,,Produto excelente!,2017-11-14 18:41:00,2017-11-05 18:41:00
REV00003871,ORD00003872,5,,"Perfeito, gostei muito",2017-10-27 19:24:00,2017-11-09 19:24:00
REV00003872,ORD00003873,5,,,2017-11-01 01:04:00,2017-10-31 01:04:00
REV00003873,ORD00003874,1,,Péssima qualidade,2017-11-15 09:18:00,2017-10-26 09:18:00
REV00003874,ORD00003875,5,,"Muito bom, recomendo!",2017-10-28 09:48:00,2017-11-20 09:48:00
REV00003875,ORD00003876,5,,,2017-11-13 11:28:00,2017-10-26 11:28:00
REV00003876,ORD00003877,5,,"Muito bom, recomendo!",2017-10-25 14:07:00,2017-11-12 14:07:00
REV00003877,ORD00003878,5,,Produto excelente!,2017-11-06 15:00:00,2017-11-09 15:00:00
REV00003878,ORD00003879,5,,Ótima qualidade,2017-10-31 15:28:00,2017-11-17 15:28:00
REV00003879,ORD00003880,5,,Produto excelente!,2017-10-30 16:42:00,2017-10-28 16:42:00
REV00003880,ORD00003881,4,,"Perfeito, gostei muito",2017-10-29 17:47:00,2017-10-27 17:47:00
REV00003881,ORD00003882,5,,,2017-11-07 19:07:00,2017-11-13 19:07:00
REV00003882,ORD00003883,5,,,2017-11-12 20:05:00,2017-11-16 20:05:00
REV00003883,ORD00003884,5,,Ótima qualidade,2017-11-13 21:53:00,2017-10-26 21:53:00
REV00003884,ORD00003885,5,,,2017-11-02 00:57:00,2017-11-06 00:57:00
REV00003885,ORD00003886,5,,Ótima qualidade,2017-11-02 01:08:00,2017-11-18 01:08:00
REV00003886,ORD00003887,5,,Ótima qualidade,2017-11-13 02:04:00,2017-11-18 02:04:00
REV00003887,ORD00003888,5,,Chegou antes do prazo,2017-10-30 03:30:00,2017-11-14 03:30:00
REV00003888,ORD00003889,5,,Ótima qualidade,2017-11-10 04:04:00,2017-10-28 04:04:00
REV00003889,ORD00003890,5,,,2017-11-15 05:07:00,2017-11-14 05:07:00
REV00003890,ORD00003891,5,,Produto excelente!,2017-11-17 07:46:00,2017-11-18 07:46:00
REV00003891,ORD00003892,5,,Chegou antes do prazo,2017-11-08 09:24:00,2017-11-18 09:24:00
REV00003892,ORD00003893,5,,Produto excelente!,2017-11-09 10:01:00,2017-10-30 10:01:00
REV00003893,ORD00003894,4,,Chegou antes do prazo,2017-11-07 13:37:00,2017-11-03 13:37:00
REV00003894,ORD00003895,5,,"Perfeito, gostei muito",2017-11-17 18:39:00,2017-11-12 18:39:00
REV00003895,ORD00003896,1,,,2017-11-07 20:02:00,2017-11-04 20:02:00
REV00003896,ORD00003897,5,,Chegou antes do prazo,2017-11-17 20:29:00,2017-11-05 20:29:00
REV00003897,ORD00003898,3,,Poderia ser melhor,2017-11-14 23:59:00,2017-11-17 23:59:00
REV00003898,ORD00003899,3,,Entrega ok,2017-11-03 01:15:00,2017-11-04 01:15:00
REV00003899,ORD00003900,5,,Produto excelente!,2017-11-18 01:42:00,2017-11-15 01:42:00
REV00003900,ORD00003901,5,,,2017-11-05 02:29:00,2017-11-18 02:29:00
REV00003901,ORD00003902,5,,,2017-11-14 03:04:00,2017-11-21 03:04:00
REV00003902,ORD00003903,4,,Chegou antes do prazo,2017-11-06 06:27:00,2017-11-05 06:27:00
REV00003903,ORD00003904,5,,,2017-11-16 11:46:00,2017-11-10 11:46:00
REV00003904,ORD00003905,5,,Produto excelente!,2017-10-29 12:50:00,2017-11-21 12:50:00
REV00003905,ORD00003906,5,,"Perfeito, gostei muito",2017-11-09 13:56:00,2017-11-15 13:56:00
REV00003906,ORD00003907,5,,Chegou antes do prazo,2017-11-13 23:35:00,2017-11-20 23:35:00
REV00003907,ORD00003908,4,,Chegou antes do prazo,2017-11-10 01:10:00,2017-11-13 01:10:00
REV00003908,ORD00003909,5,,,2017-11-16 03:14:00,2017-10-31 03:14:00
REV00003909,ORD00003910,5,,,2017-11-11 08:19:00,2017-11-11 08:19:00
REV00003910,ORD00003911,5,,"Perfeito, gostei muito",2017-11-15 09:54:00,2017-11-22 09:54:00
REV00003911,ORD00003912,4,,,2017-11-07 10:20:00,2017-11-19 10:20:00
REV00003912,ORD00003913,5,,"Perfeito, gostei muito",2017-11-20 11:56:00,2017-11-13 11:56:00
REV00003913,ORD00003914,4,,"Muito bom, recomendo!",2017-11-19 12:08:00,2017-11-19 12:08:00
REV00003914,ORD00003915,2,,Demorou muito,2017-11-15 12:26:00,2017-11-02 12:26:00
REV00003915,ORD00003916,1,,,2017-10-30 13:35:00,2017-11-25 13:35:00
REV00003916,ORD00003917,5,,Ótima qualidade,2017-11-02 17:00:00,2017-11-13 17:00:00
REV00003917,ORD00003918,3,,"Ok, dentro do esperado",2017-11-11 20:46:00,2017-11-03 20:46:00
REV00003918,ORD00003919,5,,,2017-11-15 21:25:00,2017-11-18 21:25:00
REV00003919,ORD00003920,5,,Ótima qualidade,2017-11-06 21:55:00,2017-11-02 21:55:00
REV00003920,ORD00003921,5,,"Perfeito, gostei muito",2017-11-18 02:46:00,2017-10-30 02:46:00
REV00003921,ORD00003922,5,,Chegou antes do prazo,2017-11-14 04:18:00,2017-11-05 04:18:00
REV00003922,ORD00003923,4,,,2017-11-04 05:32:00,2017-11-06 05:32:00
REV00003923,ORD00003924,5,,,2017-11-05 08:14:00,2017-11-11 08:14:00
REV00003924,ORD00003925,5,,"Muito bom, recomendo!",2017-11-14 08:31:00,2017-11-20 08:31:00
REV00003925,ORD00003926,4,,"Muito bom, recomendo!",2017-11-06 13:28:00,2017-11-24 13:28:00
REV00003926,ORD00003927,5,,"Muito bom, recomendo!",2017-11-06 15:33:00,2017-11-22 15:33:00
REV00003927,ORD00003928,4,,Chegou antes do prazo,2017-11-09 16:55:00,2017-11-02 16:55:00
REV00003928,ORD00003929,1,,,2017-11-12 17:10:00,2017-11-20 17:10:00
REV00003929,ORD00003930,4,,,2017-11-18 17:29:00,2017-11-11 17:29:00
REV00003930,ORD00003931,5,,,2017-11-17 21:44:00,2017-11-02 21:44:00
REV00003931,ORD00003932,5,,Produto excelente!,2017-11-05 22:21:00,2017-11-23 22:21:00
REV00003932,ORD00003933,5,,Ótima qualidade,2017-11-06 22:38:00,2017-11-01 22:38:00
REV00003933,ORD00003934,4,,,2017-11-10 23:00:00,2017-11-20 23:00:00
REV00003934,ORD00003935,3,,"Ok, dentro do esperado",2017-11-05 23:45:00,2017-11-23 23:45:00
REV00003935,ORD00003936,5,,,2017-11-10 00:09:00,2017-11-08 00:09:00
REV00003936,ORD00003937,5,,Chegou antes do prazo,2017-11-02 00:44:00,2017-11-09 00:44:00
REV00003937,ORD00003938,1,,Decepcionante,2017-11-01 06:21:00,2017-11-17 06:21:00
REV00003938,ORD00003939,4,,Chegou antes do prazo,2017-11-13 08:53:00,2017-11-27 08:53:00
REV00003939,ORD00003940,4,,,2017-11-10 09:34:00,2017-11-03 09:34:00
REV00003940,ORD00003941,5,,"Perfeito, gostei muito",2017-11-16 14:33:00,2017-11-27 14:33:00
REV00003941,ORD00003942,5,,,2017-11-10 16:32:00,2017-11-15 16:32:00
REV00003942,ORD00003943,5,,,2017-11-14 16:39:00,2017-11-27 16:39:00
REV00003943,ORD00003944,3,,,2017-11-09 17:54:00,2017-11-15 17:54:00
REV00003944,ORD00003945,1,,Demorou muito,2017-11-14 17:59:00,2017-11-25 17:59:00
REV00003945,ORD00003946,4,,,2017-10-30 19:32:00,2017-11-17 19:32:00
REV00003946,ORD00003947,5,,,2017-11-17 21:16:00,2017-10-31 21:16:00
REV00003947,ORD00003948,5,,Ótima qualidade,2017-11-11 21:24:00,2017-10-31 21:24:00
REV00003948,ORD00003949,4,,Chegou antes do prazo,2017-10-31 21:40:00,2017-11-18 21:40:00
REV00003949,ORD00003950,1,,,2017-11-21 21:50:00,2017-11-12 21:50:00
REV00003950,ORD00003951,5,,Ótima qualidade,2017-11-11 23:06:00,2017-11-27 23:06:00
REV00003951,ORD00003952,5,,"Muito bom, recomendo!",2017-11-23 00:16:00,2017-11-07 00:16:00
REV00003952,ORD00003953,4,,,2017-11-16 00:37:00,2017-11-17 00:37:00
REV00003953,ORD00003954,5,,"Muito bom, recomendo!",2017-11-23 01:06:00,2017-11-19 01:06:00
REV00003954,ORD00003955,5,,,2017-11-11 01:36:00,2017-11-10 01:36:00
REV00003955,ORD00003956,5,,Chegou antes do prazo,2017-11-04 04:09:00,2017-11-07 04:09:00
REV00003956,ORD00003957,5,,Ótima qualidade,2017-11-10 08:01:00,2017-11-09 08:01:00
REV00003957,ORD00003958,4,,"Perfeito, gostei muito",2017-11-23 08:24:00,2017-11-23 08:24:00
REV00003958,ORD00003959,5,,Ótima qualidade,2017-11-22 09:16:00,2017-11-17 09:16:00
REV00003959,ORD00003960,5,,,2017-11-16 09:31:00,2017-11-10 09:31:00
REV00003960,ORD00003961,1,,Péssima qualidade,2017-11-19 13:17:00,2017-11-16 13:17:00
REV00003961,ORD00003962,5,,,2017-11-16 15:01:00,2017-11-05 15:01:00
REV00003962,ORD00003963,5,,Ótima qualidade,2017-11-17 16:39:00,2017-11-16 16:39:00
REV00003963,ORD00003964,5,,"Perfeito, gostei muito",2017-11-18 17:38:00,2017-11-05 17:38:00
REV00003964,ORD00003965,4,,"Muito bom, recomendo!",2017-11-18 18:36:00,2017-11-05 18:36:00
REV00003965,ORD00003966,5,,Ótima qualidade,2017-11-08 00:19:00,2017-11-11 00:19:00
REV00003966,ORD00003967,5,,,2017-11-20 03:49:00,2017-11-10 03:49:00
REV00003967,ORD00003968,4,,Chegou antes do prazo,2017-11-05 07:23:00,2017-11-11 07:23:00
REV00003968,ORD00003969,5,,Produto excelente!,2017-11-10 07:24:00,2017-11-05 07:24:00
REV00003969,ORD00003970,5,,Ótima qualidade,2017-11-09 07:25:00,2017-11-20 07:25:00
REV00003970,ORD00003971,5,,Ótima qualidade,2017-11-08 07:33:00,2017-11-25 07:33:00
REV00003971,ORD00003972,5,,Ótima qualidade,2017-11-18 09:10:00,2017-11-04 09:10:00
REV00003972,ORD00003973,5,,Produto excelente!,2017-11-07 16:36:00,2017-11-20 16:36:00
REV00003973,ORD00003974,4,,"Perfeito, gostei muito",2017-11-16 18:30:00,2017-11-18 18:30:00
REV00003974,ORD00003975,5,,Chegou antes do prazo,2017-11-11 22:05:00,2017-11-14 22:05:00
REV00003975,ORD00003976,4,,"Perfeito, gostei muito",2017-11-24 03:22:00,2017-11-03 03:22:00
REV00003976,ORD00003977,3,,,2017-11-14 05:01:00,2017-11-11 05:01:00
REV00003977,ORD00003978,5,,Produto excelente!,2017-11-22 08:26:00,2017-11-06 08:26:00
REV00003978,ORD00003979,1,,Decepcionante,2017-11-11 10:28:00,2017-11-27 10:28:00
REV00003979,ORD00003980,1,,Decepcionante,2017-11-20 11:11:00,2017-11-10 11:11:00
REV00003980,ORD00003981,1,,,2017-11-20 13:05:00,2017-11-24 13:05:00
REV00003981,ORD00003982,5,,"Perfeito, gostei muito",2017-11-09 14:42:00,2017-11-04 14:42:00
REV00003982,ORD00003983,5,,Produto excelente!,2017-11-21 20:15:00,2017-11-06 20:15:00
REV00003983,ORD00003984,5,,Chegou antes do prazo,2017-11-15 22:01:00,2017-11-25 22:01:00
REV00003984,ORD00003985,4,,Ótima qualidade,2017-11-25 03:35:00,2017-11-18 03:35:00
REV00003985,ORD00003986,4,,Produto excelente!,2017-11-17 04:52:00,2017-11-22 04:52:00
REV00003986,ORD00003987,4,,Produto excelente!,2017-11-17 05:39:00,2017-11-04 05:39:00
REV00003987,ORD00003988,4,,Produto excelente!,2017-11-05 12:16:00,2017-11-21 12:16:00
REV00003988,ORD00003989,5,,"Muito bom, recomendo!",2017-11-09 14:35:00,2017-11-08 14:35:00
REV00003989,ORD00003990,2,,Péssima qualidade,2017-11-09 16:04:00,2017-11-17 16:04:00
REV00003990,ORD00003991,5,,Ótima qualidade,2017-11-24 18:34:00,2017-11-29 18:34:00
REV00003991,ORD00003992,5,,Chegou antes do prazo,2017-11-15 21:16:00,2017-11-19 21:16:00
REV00003992,ORD00003993,4,,Produto excelente!,2017-11-26 22:50:00,2017-11-25 22:50:00
REV00003993,ORD00003994,2,,Demorou muito,2017-11-17 23:14:00,2017-11-11 23:14:00
REV00003994,ORD00003995,5,,Chegou antes do prazo,2017-11-20 00:39:00,2017-11-25 00:39:00
REV00003995,ORD00003996,5,,Chegou antes do prazo,2017-11-09 00:58:00,2017-12-02 00:58:00
REV00003996,ORD00003997,5,,Produto excelente!,2017-11-16 01:48:00,2017-11-11 01:48:00
REV00003997,ORD00003998,4,,Chegou antes do prazo,2017-11-24 02:57:00,2017-11-12 02:57:00
REV00003998,ORD00003999,5,,,2017-11-18 03:21:00,2017-11-30 03:21:00
REV00003999,ORD00004000,4,,Ótima qualidade,2017-11-12 04:13:00,2017-11-17 04:13:00
REV00004000,ORD00004001,3,,,2017-11-25 04:54:00,2017-11-08 04:54:00
REV00004001,ORD00004002,3,,"Ok, dentro do esperado",2017-11-10 06:51:00,2017-11-25 06:51:00
REV00004002,ORD00004003,4,,,2017-11-14 07:24:00,2017-12-01 07:24:00
REV00004003,ORD00004004,5,,Chegou antes do prazo,2017-11-18 07:29:00,2017-11-13 07:29:00
REV00004004,ORD00004005,4,,Chegou antes do prazo,2017-11-05 11:31:00,2017-11-11 11:31:00
REV00004005,ORD00004006,5,,"Muito bom, recomendo!",2017-11-25 11:39:00,2017-11-14 11:39:00
REV00004006,ORD00004007,4,,Produto excelente!,2017-11-21 14:06:00,2017-12-02 14:06:00
REV00004007,ORD00004008,4,,,2017-11-25 17:23:00,2017-11-11 17:23:00
REV00004008,ORD00004009,5,,Ótima qualidade,2017-11-11 18:27:00,2017-12-02 18:27:00
REV00004009,ORD00004010,5,,Chegou antes do prazo,2017-11-04 19:36:00,2017-11-06 19:36:00
REV00004010,ORD00004011,5,,Chegou antes do prazo,2017-11-12 20:41:00,2017-11-11 20:41:00
REV00004011,ORD00004012,3,,,2017-11-10 02:10:00,2017-11-21 02:10:00
REV00004012,ORD00004013,3,,Entrega ok,2017-11-09 04:33:00,2017-11-25 04:33:00
REV00004013,ORD00004014,5,,"Perfeito, gostei muito",2017-11-17 04:47:00,2017-11-17 04:47:00
REV00004014,ORD00004015,5,,,2017-11-10 04:56:00,2017-11-14 04:56:00
REV00004015,ORD00004016,4,,,2017-11-20 05:39:00,2017-11-17 05:39:00
REV00004016,ORD00004017,5,,Produto excelente!,2017-11-18 05:40:00,2017-11-13 05:40:00
REV00004017,ORD00004018,5,,"Perfeito, gostei muito",2017-11-27 09:28:00,2017-11-06 09:28:00
